0 0 0	.C....BC.PTUBAAPTUYYYOTU..DOLL..D... 
11 11 0	BC....BCDPTUAADPTUYYYOTU...OLL...... B99 T98 U98 A99 Y94 O98 D97 
11 11 0	.CD.T.BCDPTUBAAPTU..YYYU...OLL...O.. B98 D96 T99 U98 A98 Y96 O99 
11 11 0	.CD..UBCDPTUBAAPTU.YYYT....OLL...O.. B98 D96 T98 U99 A98 Y95 O99 
11 11 0	.CD.T.BCDPTUBAAPTU.YYY.U...OLL...O.. B98 D96 T99 U98 A98 Y95 O99 
11 11 0	.CD..UBCDPTUBAAPTUYYY.T....OLL...O.. B98 D96 T98 U99 A98 Y94 O99 
11 11 0	.CD.T.BCDPTUBAAPTUYYY..U...OLL...O.. B98 D96 T99 U98 A98 Y94 O99 
11 11 0	.CD.TUBCD.TUBAAPTUYYYP.....OLL...O.. B98 D96 T99 U99 P99 A98 Y94 O99 
11 11 0	.CD.TUBCDPTUBAAPTUYYYO.....OLL...... B98 D96 T99 U99 A98 Y94 O98 
11 11 0	.CD.T..CDPTUBAAPTUB.YYYU...OLL...O.. B97 D96 T99 U98 A98 Y96 O99 
11 11 0	.CD..U.CDPTUBAAPTUBYYYT....OLL...O.. B97 D96 T98 U99 A98 Y95 O99 
11 11 0	.CD.T..CDPTUBAAPTUBYYY.U...OLL...O.. B97 D96 T99 U98 A98 Y95 O99 
11 11 0	BCD...BCDPTU.AAPTU.YYYTU...OLL...O.. B99 T98 U98 A98 Y95 O99 D96 
11 11 0	BCD...BCDPTU.AAPTUYYY.TU...OLL...O.. B99 T98 U98 A98 Y94 O99 D96 
11 11 0	BCD..UBCD.TU.AAPTUYYYPT....OLL...O.. B99 P99 T98 U99 A98 Y94 O99 D96 
11 11 0	BCD..UBCDPTU.AAPTUYYYOT....OLL...... B99 T98 U99 A98 Y94 O98 D96 
11 11 0	BCD.T.BCD.TU.AAPTUYYYP.U...OLL...O.. B99 P99 T99 U98 A98 Y94 O99 D96 
11 11 0	BCD.T.BCDPTU.AAPTUYYYO.U...OLL...... B99 T99 U98 A98 Y94 O98 D96 
11 11 0	BCD...BCD.TUAA.PTUYYYPTU...OLL...O.. B99 P99 T98 U98 A99 Y94 O99 D96 
11 11 0	BCD...BCDPTUAA.PTUYYYOTU...OLL...... B99 T98 U98 A99 Y94 O98 D96 
11 11 0	....TU...PTUBAAPTUBYYY...CDOLL.CDO.. P98 T99 U99 B99 A98 Y97 C96 O99 
11 11 0	...P.U...PTUBAA.TUBYYYT..CDOLL.CDO.. C96 P99 T98 U99 B99 A98 Y97 O99 
11 11 0	....TU...PTU.AAPTUBYYY..BCDOLL.CDO.. P98 T99 U99 A98 B98 Y97 C96 O99 
11 11 0	...P.U...PTU.AA.TUBYYYT.BCDOLL.CDO.. C96 P99 T98 U99 B98 A98 Y97 O99 
11 11 0	....TU...PTUAA.PTUBYYY..BCDOLL.CDO.. P98 T99 U99 A97 B98 Y97 C96 O99 
11 11 0	...P.U...PTUAA..TUBYYYT.BCDOLL.CDO.. C96 P99 T98 U99 B98 A97 Y97 O99 
11 11 0	....TU...PTU.AAPTU.YYY..BCDOLLBCDO.. P98 T99 U99 A98 Y97 B97 C96 O99 
11 11 0	....TU...PTU.AAPTUYYY...BCDOLLBCDO.. P98 T99 U99 A98 Y96 B97 C96 O99 
11 11 0	...P.U...PTU.AA.TU.YYYT.BCDOLLBCDO.. C96 P99 T98 U99 B97 A98 Y97 O99 
11 11 0	....TU....TU.AAPTUYYYP..BCDOLLBCDO.. P97 T99 U99 A98 Y96 B97 C96 O99 
11 11 0	...P.U...PTU.AA.TUYYY.T.BCDOLLBCDO.. C96 P99 T98 U99 B97 A98 Y96 O99 
11 11 0	...PTU...PTU.AA.TUYYYO..BCDOLLBCD... C96 P99 T99 U99 B97 A98 Y96 O98 
11 11 0	...PTU...PTU.AAOTUYYYO..BCD.LLBCD... C96 P99 T99 U99 B97 A98 Y96 O97 
11 11 0	....TU...PTUAA.PTU.YYY..BCDOLLBCDO.. P98 T99 U99 A97 Y97 B97 C96 O99 
11 11 0	....TU...PTUAA.PTUYYY...BCDOLLBCDO.. P98 T99 U99 A97 Y96 B97 C96 O99 
11 11 0	...P.U...PTUAA..TU.YYYT.BCDOLLBCDO.. C96 P99 T98 U99 B97 A97 Y97 O99 
11 11 0	....TU....TUAA.PTUYYYP..BCDOLLBCDO.. P97 T99 U99 A97 Y96 B97 C96 O99 
11 11 0	...P.U...PTUAA..TUYYY.T.BCDOLLBCDO.. C96 P99 T98 U99 B97 A97 Y96 O99 
11 11 0	...PTU...PTUAA..TUYYYO..BCDOLLBCD... C96 P99 T99 U99 B97 A97 Y96 O98 
11 11 0	...PTU...PTUAA.OTUYYYO..BCD.LLBCD... C96 P99 T99 U99 B97 A97 Y96 O97 
11 11 0	...P.U...PTU..AATUYYYOT.BCDOLLBCD... C96 P99 T98 U99 B97 A99 Y96 O98 
11 11 0	.....UB..PTUBAAPTU.YYYT..CDOLL.CDO.. T98 U99 P98 A98 Y97 C96 O99 
11 11 0	.....UB..PTUBAAPTUYYY.T..CDOLL.CDO.. T98 U99 P98 A98 Y96 C96 O99 
11 11 0	....TUB..PTUBAAPTUYYYO...CDOLL.CD... P98 T99 U99 A98 Y96 C96 O98 
11 11 0	.....UB...TUBAAPTUYYYPT..CDOLL.CDO.. T98 U99 A98 P97 Y96 C96 O99 
11 11 0	...P.UB..PTUBAA.TUYYYOT..CDOLL.CD... C96 P99 T98 U99 A98 Y96 O98 
11 11 0	...P.UB..PTUBAAOTUYYYOT..CD.LL.CD... C96 P99 T98 U99 A98 Y96 O97 
11 11 0	...PTUB..PTUBAAOTUYYYO...CDLL..CD... C96 P99 T99 U99 A98 Y96 O97 L99 
11 11 0	....TU...PTUBAAPTUBCDYYY.CDOLL...O.. P98 T99 U99 B99 A98 C97 Y97 D99 O99 
11 11 0	....TU...PTU.AAPTUBCDYYYBCDOLL...O.. P98 T99 U99 A98 B98 C97 Y97 D99 O99 
11 11 0	....TU...PTUAA.PTUBCDYYYBCDOLL...O.. P98 T99 U99 A97 B98 C97 Y97 D99 O99 
11 11 0	....TU...PTUAADPTUBCDYYYBC.OLL...O.. P98 T99 U99 A97 B98 C97 Y97 D98 O99 
11 11 0	....TU..DPTUAADPTUBC.YYYBC.OLL...O.. P98 T99 U99 A97 B98 C97 Y97 D97 O99 
11 11 0	..D.TU..DPTUAA.PTUBC.YYYBC.OLL...O.. P98 T99 U99 A97 B98 C97 Y97 D96 O99 
11 11 0	...PTU..DPTUAAD.TUBCYYY.BC.OLL...O.. C97 P99 T99 U99 B98 A97 Y96 D97 O99 
11 11 0	..DPTU..DPTU.AA.TUBC.YYYBC.OLL...O.. C97 P99 T99 U99 B98 A96 Y97 D96 O99 
11 11 0	..DPTU..DPTUAA..TUBCYYY.BC.OLL...O.. C97 P99 T99 U99 B98 A97 Y96 D96 O99 
11 11 0	....TU...PTU.AAPTU.CDYYYBCDOLLB..O.. P98 T99 U99 A98 C97 Y97 B97 D99 O99 
11 11 0	....TU...PTUAA.PTU.CDYYYBCDOLLB..O.. P98 T99 U99 A97 C97 Y97 B97 D99 O99 
11 11 0	....TU...PTUAADPTU.CDYYYBC.OLLB..O.. P98 T99 U99 A97 C97 Y97 B97 D98 O99 
11 11 0	....TU..DPTUAADPTU.C.YYYBC.OLLB..O.. P98 T99 U99 A97 C97 Y97 B97 D97 O99 
11 11 0	..D.TU..DPTUAA.PTU.C.YYYBC.OLLB..O.. P98 T99 U99 A97 C97 Y97 B97 D96 O99 
11 11 0	...PTU..DPTUAAD.TU.CYYY.BC.OLLB..O.. C97 P99 T99 U99 B97 A97 Y96 D97 O99 
11 11 0	..DPTU..DPTU.AA.TU.C.YYYBC.OLLB..O.. C97 P99 T99 U99 B97 A96 Y97 D96 O99 
11 11 0	..DPTU..DPTUAA..TU.CYYY.BC.OLLB..O.. C97 P99 T99 U99 B97 A97 Y96 D96 O99 
11 11 0	....TU...PTUBAAPTUB.DYYY.CDOLL.C.O.. P98 T99 U99 B99 A98 Y97 C96 D99 O99 
11 11 0	....TU...PTU.AAPTUB.DYYYBCDOLL.C.O.. P98 T99 U99 A98 B98 Y97 C96 D99 O99 
11 11 0	....TU...PTUAA.PTUB.DYYYBCDOLL.C.O.. P98 T99 U99 A97 B98 Y97 C96 D99 O99 
11 11 0	....TU...PTUAADPTUB.DYYYBC.OLL.C.O.. P98 T99 U99 A97 B98 Y97 C96 D98 O99 
11 11 0	....TU..DPTUAADPTUB..YYYBC.OLL.C.O.. P98 T99 U99 A97 B98 Y97 C96 D97 O99 
11 11 0	..D.TU..DPTUAA.PTUB..YYYBC.OLL.C.O.. P98 T99 U99 A97 B98 Y97 C96 D96 O99 
11 11 0	...PTU..DPTUAAD.TUB.YYY.BC.OLL.C.O.. C96 P99 T99 U99 B98 A97 Y96 D97 O99 
11 11 0	...PTU..DPTUAAD.TUBYYY..BC.OLL.C.O.. C96 P99 T99 U99 B98 A97 Y95 D97 O99 
11 11 0	..DPTU..DPTU.AA.TUB..YYYBC.OLL.C.O.. C96 P99 T99 U99 B98 A96 Y97 D96 O99 
11 11 0	..DPTU..DPTUAA..TUB.YYY.BC.OLL.C.O.. C96 P99 T99 U99 B98 A97 Y96 D96 O99 
11 11 0	..DPTU..DPTUAA..TUBYYY..BC.OLL.C.O.. C96 P99 T99 U99 B98 A97 Y95 D96 O99 
11 11 0	....TU...PTU.AAPTU..DYYYBCDOLLBC.O.. P98 T99 U99 A98 Y97 B97 C96 D99 O99 
11 11 0	....TU...PTUAA.PTU..DYYYBCDOLLBC.O.. P98 T99 U99 A97 Y97 B97 C96 D99 O99 
11 11 0	....TU...PTUAADPTU..DYYYBC.OLLBC.O.. P98 T99 U99 A97 Y97 B97 C96 D98 O99 
11 11 0	....TU..DPTUAADPTU...YYYBC.OLLBC.O.. P98 T99 U99 A97 Y97 B97 C96 D97 O99 
11 11 0	..D.TU..DPTUAA.PTU...YYYBC.OLLBC.O.. P98 T99 U99 A97 Y97 B97 C96 D96 O99 
11 11 0	...PTU..DPTUAAD.TU..YYY.BC.OLLBC.O.. C96 P99 T99 U99 B97 A97 Y96 D97 O99 
11 11 0	...PTU..DPTUAAD.TU.YYY..BC.OLLBC.O.. C96 P99 T99 U99 B97 A97 Y95 D97 O99 
11 11 0	...PTU..DPTUAAD.TUYYY...BC.OLLBC.O.. C96 P99 T99 U99 B97 A97 Y94 D97 O99 
11 11 0	..DPTU..DPTU.AA.TU...YYYBC.OLLBC.O.. C96 P99 T99 U99 B97 A96 Y97 D96 O99 
11 11 0	..DPTU..DPTUAA..TU..YYY.BC.OLLBC.O.. C96 P99 T99 U99 B97 A97 Y96 D96 O99 
11 11 0	..DPTU..DPTUAA..TU.YYY..BC.OLLBC.O.. C96 P99 T99 U99 B97 A97 Y95 D96 O99 
11 11 0	..DPTU..DPTUAA..TUYYY...BC.OLLBC.O.. C96 P99 T99 U99 B97 A97 Y94 D96 O99 
11 11 0	.C.P...CDPTUAAD.TUBYYYTUB..OLL...O.. B98 P99 T98 U98 A99 Y95 O99 D97 
11 11 0	.CDPT..CDPTU.AA.TUB.YYYUB..OLL...O.. B98 P99 T99 U98 A98 Y96 O99 D96 
11 11 0	.CDP.U.CDPTU.AA.TUBYYYT.B..OLL...O.. B98 P99 T98 U99 A98 Y95 O99 D96 
11 11 0	.CDPT..CDPTU.AA.TUBYYY.UB..OLL...O.. B98 P99 T99 U98 A98 Y95 O99 D96 
11 11 0	..DPTU.CDPTU.CAATUB.YYY.B..OLL...O.. C99 D96 P99 T99 U99 A97 B98 Y96 O99 
11 11 0	..DPTU.CDPTU.CAATUBYYY..B..OLL...O.. C99 D96 P99 T99 U99 A97 B98 Y95 O99 
11 11 0	..DPTU..DPTU.CAATUBCYYY.B..OLL...O.. C98 D96 P99 T99 U99 A97 B98 Y96 O99 
11 11 0	..DPTU..DPTU..AATUBCYYY.BC.OLL...O.. C97 D96 P99 T99 U99 A97 B98 Y96 O99 
11 11 0	..DPTU..DPTU..AATUB.YYY.BC.OLL.C.O.. C96 D96 P99 T99 U99 A97 B98 Y96 O99 
11 11 0	..DPTU..DPTU..AATUBYYY..BC.OLL.C.O.. C96 D96 P99 T99 U99 A97 B98 Y95 O99 
11 11 0	.CDPT..CDPTU..AATUB.YYYUB..OLL...O.. B98 P99 T99 U98 A97 Y96 O99 D96 
11 11 0	.CDP.U.CDPTU..AATUBYYYT.B..OLL...O.. B98 P99 T98 U99 A97 Y95 O99 D96 
11 11 0	.CDPT..CDPTU..AATUBYYY.UB..OLL...O.. B98 P99 T99 U98 A97 Y95 O99 D96 
11 11 0	.CDP...CDPTUAA..TUBYYYTUB..OLL...O.. B98 P99 T98 U98 A99 Y95 O99 D96 
11 11 0	.C.P...CDPTUAAD.TU.YYYTUB..OLLB..O.. B97 P99 T98 U98 A99 Y95 O99 D97 
11 11 0	.C.P...CDPTUAAD.TUYYY.TUB..OLLB..O.. B97 P99 T98 U98 A99 Y94 O99 D97 
11 11 0	.C.P.U.CDPTUAAD.TUYYYOT.B..OLLB..... B97 P99 T98 U99 A99 Y94 O98 D97 
11 11 0	.C.P.U.CDPTUAADOTUYYYOT.B...LLB..... B97 P99 T98 U99 A99 Y94 O97 D97 
11 11 0	.C.PT..CDPTUAAD.TUYYYO.UB..OLLB..... B97 P99 T99 U98 A99 Y94 O98 D97 
11 11 0	.C.PT..CDPTUAADOTUYYYO.UB...LLB..... B97 P99 T99 U98 A99 Y94 O97 D97 
11 11 0	.C.PTU.CDPTUAADOTUYYYO..B..LL.B..... B97 P99 T99 U99 A99 Y94 O97 D97 L99 
11 11 0	.C.PTU.CDPTUAADOTUYYYO..B.LL..B..... B97 P99 T99 U99 A99 Y94 O97 D97 L98 
11 11 0	.C.PTU.CDPTUAADOTUYYYO..BLL...B..... B97 P99 T99 U99 A99 Y94 O97 D97 L97 
11 11 0	.CDPT..CDPTU.AA.TU..YYYUB..OLLB..O.. B97 P99 T99 U98 A98 Y96 O99 D96 
11 11 0	.CDP.U.CDPTU.AA.TU.YYYT.B..OLLB..O.. B97 P99 T98 U99 A98 Y95 O99 D96 
11 11 0	.CDPT..CDPTU.AA.TU.YYY.UB..OLLB..O.. B97 P99 T99 U98 A98 Y95 O99 D96 
11 11 0	.CDP.U.CDPTU.AA.TUYYY.T.B..OLLB..O.. B97 P99 T98 U99 A98 Y94 O99 D96 
11 11 0	.CDPT..CDPTU.AA.TUYYY..UB..OLLB..O.. B97 P99 T99 U98 A98 Y94 O99 D96 
11 11 0	.CDPTU.CDPTU.AA.TUYYYO..B..OLLB..... B97 P99 T99 U99 A98 Y94 O98 D96 
11 11 0	.CDPTU.CDPTU.AAOTUYYYO..B...LLB..... B97 P99 T99 U99 A98 Y94 O97 D96 
11 11 0	..DPTU.CDPTU.CAATU..YYY.B..OLLB..O.. C99 D96 P99 T99 U99 A97 Y96 B97 O99 
11 11 0	..DPTU.CDPTU.CAATU.YYY..B..OLLB..O.. C99 D96 P99 T99 U99 A97 Y95 B97 O99 
11 11 0	..DPTU.CDPTU.CAATUYYY...B..OLLB..O.. C99 D96 P99 T99 U99 A97 Y94 B97 O99 
11 11 0	..DPTU..DPTU.CAATU.CYYY.B..OLLB..O.. C98 D96 P99 T99 U99 A97 Y96 B97 O99 
11 11 0	..DPTU..DPTU..AATU.CYYY.BC.OLLB..O.. C97 D96 P99 T99 U99 A97 Y96 B97 O99 
11 11 0	..DPTU..DPTU..AATU..YYY.BC.OLLBC.O.. C96 D96 P99 T99 U99 A97 Y96 B97 O99 
11 11 0	..DPTU..DPTU..AATU.YYY..BC.OLLBC.O.. C96 D96 P99 T99 U99 A97 Y95 B97 O99 
11 11 0	..DPTU..DPTU..AATUYYY...BC.OLLBC.O.. C96 D96 P99 T99 U99 A97 Y94 B97 O99 
11 11 0	.CDPT..CDPTU..AATU..YYYUB..OLLB..O.. B97 P99 T99 U98 A97 Y96 O99 D96 
11 11 0	.CDP.U.CDPTU..AATU.YYYT.B..OLLB..O.. B97 P99 T98 U99 A97 Y95 O99 D96 
11 11 0	.CDPT..CDPTU..AATU.YYY.UB..OLLB..O.. B97 P99 T99 U98 A97 Y95 O99 D96 
11 11 0	.CDP.U.CDPTU..AATUYYY.T.B..OLLB..O.. B97 P99 T98 U99 A97 Y94 O99 D96 
11 11 0	.CDPT..CDPTU..AATUYYY..UB..OLLB..O.. B97 P99 T99 U98 A97 Y94 O99 D96 
11 11 0	.CDPTU.CDPTU..AATUYYYO..B..OLLB..... B97 P99 T99 U99 A97 Y94 O98 D96 
11 11 0	.CDP...CDPTUAA..TU.YYYTUB..OLLB..O.. B97 P99 T98 U98 A99 Y95 O99 D96 
11 11 0	.CDP...CDPTUAA..TUYYY.TUB..OLLB..O.. B97 P99 T98 U98 A99 Y94 O99 D96 
11 11 0	.CDP.U.CDPTUAA..TUYYYOT.B..OLLB..... B97 P99 T98 U99 A99 Y94 O98 D96 
11 11 0	.CDP.U.CDPTUAA.OTUYYYOT.B...LLB..... B97 P99 T98 U99 A99 Y94 O97 D96 
11 11 0	.CDPT..CDPTUAA..TUYYYO.UB..OLLB..... B97 P99 T99 U98 A99 Y94 O98 D96 
11 11 0	.CDPT..CDPTUAA.OTUYYYO.UB...LLB..... B97 P99 T99 U98 A99 Y94 O97 D96 
11 11 0	.CDPTU.CDPTUAA.OTUYYYO..B..LL.B..... B97 P99 T99 U99 A99 Y94 O97 D96 L99 
11 11 0	.CDPTU.CDPTUAA.OTUYYYO..B.LL..B..... B97 P99 T99 U99 A99 Y94 O97 D96 L98 
11 11 0	.CDPTU.CDPTUAA.OTUYYYO..BLL...B..... B97 P99 T99 U99 A99 Y94 O97 D96 L97 
11 11 0	.........PTUBAAPTUBYYYTU.CDOLL.CDO.. T98 P98 B99 A98 Y97 C96 O99 
11 11 0	.........PTU.AAPTUBYYYTUBCDOLL.CDO.. T98 P98 A98 B98 Y97 C96 O99 
11 11 0	.........PTUAA.PTUBYYYTUBCDOLL.CDO.. T98 P98 A97 B98 Y97 C96 O99 
11 11 0	.........PTU.AAPTU.YYYTUBCDOLLBCDO.. T98 P98 A98 Y97 B97 C96 O99 
11 11 0	.........PTU.AAPTUYYY.TUBCDOLLBCDO.. T98 P98 A98 Y96 B97 C96 O99 
11 11 0	....T....PTU.AAPTUYYYO.UBCDOLLBCD... P98 T99 A98 Y96 B97 C96 O98 
11 11 0	..........TU.AAPTUYYYPTUBCDOLLBCDO.. T98 A98 P97 Y96 B97 C96 O99 
11 11 0	...P.....PTU.AA.TUYYYOTUBCDOLLBCD... C96 P99 T98 B97 A98 Y96 O98 
11 11 0	...P.....PTU.AAOTUYYYOTUBCD.LLBCD... C96 P99 T98 B97 A98 Y96 O97 
11 11 0	...PT....PTU.AAOTUYYYO.UBCDLL.BCD... C96 P99 T99 B97 A98 Y96 O97 L99 
11 11 0	.........PTUAA.PTU.YYYTUBCDOLLBCDO.. T98 P98 A97 Y97 B97 C96 O99 
11 11 0	.........PTUAA.PTUYYY.TUBCDOLLBCDO.. T98 P98 A97 Y96 B97 C96 O99 
11 11 0	....T....PTUAA.PTUYYYO.UBCDOLLBCD... P98 T99 A97 Y96 B97 C96 O98 
11 11 0	..........TUAA.PTUYYYPTUBCDOLLBCDO.. T98 A97 P97 Y96 B97 C96 O99 
11 11 0	...P.....PTUAA..TUYYYOTUBCDOLLBCD... C96 P99 T98 B97 A97 Y96 O98 
11 11 0	...P.....PTUAA.OTUYYYOTUBCD.LLBCD... C96 P99 T98 B97 A97 Y96 O97 
11 11 0	...PT....PTUAA.OTUYYYO.UBCDLL.BCD... C96 P99 T99 B97 A97 Y96 O97 L99 
11 11 0	......B..PTUBAAPTUYYYOTU.CDOLL.CD... T98 P98 A98 Y96 C96 O98 
11 11 0	...P..B..PTUBAAOTUYYYOTU.CDLL..CD... C96 P99 T98 A98 Y96 O97 L99 
11 11 0	...PT.B..PT.BAAOTUYYYO.U.CDLLU.CD... C96 P99 T99 U99 A98 Y96 O97 L99 
11 11 0	...PT.B..PT.BAAOT.YYYO.U.CDLLU.CD..U C96 P99 T99 U98 A98 Y96 O97 L99 
11 11 0	.CD....CDPTU.AAPTUBYYYTUB..OLL...O.. B98 T98 U98 A98 Y95 O99 D96 
11 11 0	.C.....CD.TUAADPTUYYYPTUB..OLLB..O.. B97 P99 T98 U98 A99 Y94 O99 D97 
11 11 0	.C.....CDPTUAADPTUYYYOTUB..OLLB..... B97 T98 U98 A99 Y94 O98 D97 
11 11 0	.CD....CDPTU.AAPTU.YYYTUB..OLLB..O.. B97 T98 U98 A98 Y95 O99 D96 
11 11 0	.CD....CDPTU.AAPTUYYY.TUB..OLLB..O.. B97 T98 U98 A98 Y94 O99 D96 
11 11 0	.CD..U.CD.TU.AAPTUYYYPT.B..OLLB..O.. B97 P99 T98 U99 A98 Y94 O99 D96 
11 11 0	.CD..U.CDPTU.AAPTUYYYOT.B..OLLB..... B97 T98 U99 A98 Y94 O98 D96 
11 11 0	.CD.T..CD.TU.AAPTUYYYP.UB..OLLB..O.. B97 P99 T99 U98 A98 Y94 O99 D96 
11 11 0	.CD.T..CDPTU.AAPTUYYYO.UB..OLLB..... B97 T99 U98 A98 Y94 O98 D96 
11 11 0	.CD....CD.TUAA.PTUYYYPTUB..OLLB..O.. B97 P99 T98 U98 A99 Y94 O99 D96 
11 11 0	.CD....CDPTUAA.PTUYYYOTUB..OLLB..... B97 T98 U98 A99 Y94 O98 D96 
12 12 0	BC.P..BCDPTUAAD.TUYYYOTU...OLL...... B99 P99 T98 U98 A99 Y94 O98 D97 
12 12 0	BC.P..BCDPTUAADOTUYYYOTU....LL...... B99 P99 T98 U98 A99 Y94 O97 D97 
12 12 0	BC.P.UBCDPTUAADOTUYYYOT....LL....... B99 P99 T98 U99 A99 Y94 O97 D97 L99 
12 12 0	BC.P.UBCDPTUAADOTUYYYOT...LL........ B99 P99 T98 U99 A99 Y94 O97 D97 L98 
12 12 0	BC.P.UBCDPTUAADOTUYYYOT..LL......... B99 P99 T98 U99 A99 Y94 O97 D97 L97 
12 12 0	BC.P.UBCDPTUAADOTUYYYOT.LL.......... B99 P99 T98 U99 A99 Y94 O97 D97 L96 
12 12 0	BC.PT.BCDPTUAADOTUYYYO.U...LL....... B99 P99 T99 U98 A99 Y94 O97 D97 L99 
12 12 0	BC.PT.BCDPTUAADOTUYYYO.U..LL........ B99 P99 T99 U98 A99 Y94 O97 D97 L98 
12 12 0	BC.PT.BCDPTUAADOTUYYYO.U.LL......... B99 P99 T99 U98 A99 Y94 O97 D97 L97 
12 12 0	BC.PT.BCDPTUAADOTUYYYO.ULL.......... B99 P99 T99 U98 A99 Y94 O97 D97 L96 
12 12 0	BC.PT.BCDPT.AADOTUYYYO.U...LLU...... B99 P99 T99 U97 A99 Y94 O97 D97 L99 
12 12 0	BC.PT.BCDPT.AADOT.YYYO.U...LLU.....U B99 P99 T99 U96 A99 Y94 O97 D97 L99 
12 12 0	BC.P.UBCDP.UAADOTUYYYOT...LLT....... B99 P99 T97 U99 A99 Y94 O97 D97 L98 
12 12 0	BC.P.UBCDP.UAADO.UYYYOT...LLT.....T. B99 P99 T96 U99 A99 Y94 O97 D97 L98 
12 12 0	BC.PT.BCDPT.AADOTUYYYO.U..LL.U...... B99 P99 T99 U97 A99 Y94 O97 D97 L98 
12 12 0	BC.PT.BCDPT.AADOT.YYYO.U..LL.U.....U B99 P99 T99 U96 A99 Y94 O97 D97 L98 
12 12 0	BC.P.UBCDP.UAADOTUYYYOT..LL.T....... B99 P99 T97 U99 A99 Y94 O97 D97 L97 
12 12 0	BC.P.UBCDP.UAADO.UYYYOT..LL.T.....T. B99 P99 T96 U99 A99 Y94 O97 D97 L97 
12 12 0	BC.PT.BCDPT.AADOTUYYYO.U.LL..U...... B99 P99 T99 U97 A99 Y94 O97 D97 L97 
12 12 0	BC.PT.BCDPT.AADOT.YYYO.U.LL..U.....U B99 P99 T99 U96 A99 Y94 O97 D97 L97 
12 12 0	BC.PTUBCDPTUAAD.TUYYYO...LLO........ B99 P99 T99 U99 A99 Y94 O96 D97 L97 
12 12 0	BC.PTUBCDPTUAAD.TUYYY....LLO.....O.. B99 P99 T99 U99 A99 Y94 O95 D97 L97 
12 12 0	BC.P.UBCDP.UAADOTUYYYOT.LL..T....... B99 P99 T97 U99 A99 Y94 O97 D97 L96 
12 12 0	BC.P.UBCDP.UAADO.UYYYOT.LL..T.....T. B99 P99 T96 U99 A99 Y94 O97 D97 L96 
12 12 0	BC.PT.BCDPT.AADOTUYYYO.ULL...U...... B99 P99 T99 U97 A99 Y94 O97 D97 L96 
12 12 0	BC.PT.BCDPT.AADOT.YYYO.ULL...U.....U B99 P99 T99 U96 A99 Y94 O97 D97 L96 
12 12 0	BC.PTUBCDPTUAAD.TUYYYO..LL.O........ B99 P99 T99 U99 A99 Y94 O96 D97 L96 
12 12 0	BC.PTUBCDPTUAAD.TUYYY...LL.O.....O.. B99 P99 T99 U99 A99 Y94 O95 D97 L96 
12 12 0	.CDPT.BCDPTUBAA.TU..YYYU...OLL...O.. B98 D96 P99 T99 U98 A98 Y96 O99 
12 12 0	.CDP.UBCDPTUBAA.TU.YYYT....OLL...O.. B98 D96 P99 T98 U99 A98 Y95 O99 
12 12 0	.CDPT.BCDPTUBAA.TU.YYY.U...OLL...O.. B98 D96 P99 T99 U98 A98 Y95 O99 
12 12 0	.CDP.UBCDPTUBAA.TUYYY.T....OLL...O.. B98 D96 P99 T98 U99 A98 Y94 O99 
12 12 0	.CDPT.BCDPTUBAA.TUYYY..U...OLL...O.. B98 D96 P99 T99 U98 A98 Y94 O99 
12 12 0	.CDPTUBCDPTUBAA.TUYYYO.....OLL...... B98 D96 P99 T99 U99 A98 Y94 O98 
12 12 0	.CDPTUBCDPTUBAAOTUYYYO......LL...... B98 D96 P99 T99 U99 A98 Y94 O97 
12 12 0	.CDPT..CDPTUBAA.TUB.YYYU...OLL...O.. B97 D96 P99 T99 U98 A98 Y96 O99 
12 12 0	.CDP.U.CDPTUBAA.TUBYYYT....OLL...O.. B97 D96 P99 T98 U99 A98 Y95 O99 
12 12 0	.CDPT..CDPTUBAA.TUBYYY.U...OLL...O.. B97 D96 P99 T99 U98 A98 Y95 O99 
12 12 0	BCDP..BCDPTU.AA.TU.YYYTU...OLL...O.. B99 P99 T98 U98 A98 Y95 O99 D96 
12 12 0	BCDP..BCDPTU.AA.TUYYY.TU...OLL...O.. B99 P99 T98 U98 A98 Y94 O99 D96 
12 12 0	BCDP.UBCDPTU.AA.TUYYYOT....OLL...... B99 P99 T98 U99 A98 Y94 O98 D96 
12 12 0	BCDP.UBCDPTU.AAOTUYYYOT.....LL...... B99 P99 T98 U99 A98 Y94 O97 D96 
12 12 0	BCDPT.BCDPTU.AA.TUYYYO.U...OLL...... B99 P99 T99 U98 A98 Y94 O98 D96 
12 12 0	BCDPT.BCDPTU.AAOTUYYYO.U....LL...... B99 P99 T99 U98 A98 Y94 O97 D96 
12 12 0	BCDPTUBCDPTU.AAOTUYYYO.....LL....... B99 P99 T99 U99 A98 Y94 O97 D96 L99 
12 12 0	BCDPTUBCDPTU.AAOTUYYYO....LL........ B99 P99 T99 U99 A98 Y94 O97 D96 L98 
12 12 0	BCDPTUBCDPTU.AAOTUYYYO...LL......... B99 P99 T99 U99 A98 Y94 O97 D96 L97 
12 12 0	BCDPTUBCDPTU.AAOTUYYYO..LL.......... B99 P99 T99 U99 A98 Y94 O97 D96 L96 
12 12 0	..DPTUBCDPTUBCAATU..YYY....OLL...O.. C99 D96 P99 T99 U99 B98 A97 Y96 O99 
12 12 0	..DPTUBCDPTUBCAATU.YYY.....OLL...O.. C99 D96 P99 T99 U99 B98 A97 Y95 O99 
