7 0 7	VVBC....BCDEAABCDEHJ..F.HJNNFI.KK.FI 
15 7 8	VVB.D...BCD.AABCFEH..CFEHJNNFI.J.KKI C99 D99 E97 J99 F99 K98 
15 7 8	...CVV..BCDEAABCDE.JB.F.HJNNFIHKK.FI V96 B99 C98 H99 K98 
15 7 8	..BCVV..BCDEAABCDEHJ..FIHJNNFIKK..F. V96 B98 C98 I99 K99 
15 7 8	..BCVV..BCD.AABCDEHJ..FEHJNNFI..KKFI V96 B98 C98 E99 K99 
15 7 8	VV.CD...BCDEAABCFE.JB.FIHJNNFIHKK... B99 D99 E98 H99 F99 I99 
15 9 6	VV..DE..BCDEAABCF.H.BCFIHJNNFI.JKK.. B99 C99 D99 E99 J99 F99 I99 K97 
15 7 8	..BVV...BCD.AABCDEH..CFEHJNNFI.JKKFI V97 B98 C99 E99 J99 K99 
15 9 6	.VV.DE..BCDEAABCF..JBCFIHJNNFIH.KK.. V99 B99 C99 D99 E99 H99 F99 I99 K99 
15 7 8	.VVCD...BCDEAABCFE.JB.FIHJNNFIH.KK.. V99 B99 D99 H99 F99 I99 K99 
15 7 8	VVBCD...BCDEAABCFEH...FIHJNNFI.J.KK. D99 E98 J99 F99 I99 K98 
15 9 6	VV..DE..BCDEAABCF.HJBCF.HJNNFI..KK.I B99 C99 D99 E99 F99 I98 K97 
15 7 8	...CVV..BCD.AABCDEH.B.FEHJNNFI.JKKFI V96 B99 C98 E99 J99 K99 
15 7 8	VVB.D...BCDEAABCFEH..CFIHJNNFI.J.KK. C99 D99 J99 F99 I99 K98 
15 9 6	..VV.E..BCDEAABCD...BCFIHJNNFIHJKKF. V96 E99 B99 C99 I99 H99 J99 K99 
15 7 8	VV..D...BCDEAABCFE.JBCFIHJNNFIH..KK. B99 C99 D99 H99 F99 I99 K98 
15 7 8	VV..D...BCD.AABCFE.JBCFEHJNNFIH..KKI B99 C99 D99 E99 H99 F99 K98 
15 7 8	.VVCD...BCD.AABCFE.JB.FEHJNNFIH.KK.I V99 B99 D99 E99 H99 F99 K99 
15 7 8	.VVCD...BCDEAABCFEH.B.FIHJNNFI.J..KK V99 B99 D99 J99 F99 I99 K97 
14 8 6	.VVCDE..BCDEAABCF.H.B.FIHJNNFI.J..KK V99 B99 D99 E99 J99 F99 I99 K97 
15 7 8	..VVD...BCDEAABCFEHJBCFIHJNNFIKK.... V98 B99 C99 D99 F99 I99 K99 
15 9 6	.VV.DE..BCDEAABCF...BCF.HJNNFIHJKK.I V99 B99 C99 D99 E99 H99 J99 F99 K99 
15 7 8	..VVD...BCDEAABCFE.JBCFIHJNNFIHKK... V98 B99 C99 D99 H99 F99 I99 
15 7 8	VVB.D...BCD.AABCFE.J.CFEHJNNFIH..KKI C99 D99 E97 H99 F99 K98 
15 7 8	VVBC....BCD.AABCDE.J..FEHJNNFIHKK.FI C98 D98 E97 H99 
15 9 6	..VVDE..BCDEAABCF.H.BCFIHJNNFI.J..KK V98 B99 C99 D99 E99 J99 F99 I99 K97 
15 7 8	.VVCDE..BCDEAABCFIHJB.FIHJNNF...KK.. V99 B99 D99 E99 F99 I98 K99 
15 9 6	.VVCDE..BCDEAABCF.H.B.FIHJNNFI.JKK.. V99 B99 D99 E99 J99 F99 I99 K95 
15 7 8	..VVD...BCD.AABCFE.JBCFEHJNNFIHKK..I V98 B99 C99 D99 E99 H99 F99 
15 8 7	VVB.D...BCDEAABCFE...CF.HJNNFIHJKK.I C99 D99 E98 H99 J99 F99 K99 
15 7 8	..VV.E..BCDEAABCDIH.BCFIHJNNF..JKKF. V98 B99 C99 E99 J99 I98 K99 
15 9 6	.VVCDE..BCDEAABCF.H.B.FIHJNNFI.J.KK. V99 B99 D99 E99 J99 F99 I99 K96 
15 9 6	.VVCDE..BCDEAABCF...B.FIHJNNFIHJKK.. V99 B99 D99 E99 H99 J99 F99 I99 K99 
15 7 8	..VV....BCD.AABCDEH.BCFEHJNNFI.JKKFI V98 B99 C99 E97 J99 K99 
15 7 8	.VVCD...BCDEAABCFEH.B.FIHJNNFI.JKK.. V99 B99 D99 J99 F99 I99 K99 
15 7 8	.VVCD...BCD.AABCFEH.B.FEHJNNFI.JKK.I V99 B99 D99 E99 J99 F99 K99 
15 7 8	.VV.....BCDEAABCDE..BCFIHJNNFIHJKKF. V99 B99 C99 H99 J99 I99 K99 
15 7 8	VVB.....BCDEAABCDE...CFIHJNNFIHJKKF. C99 D98 H99 J99 I99 K99 
15 7 8	VV.C.E..BCDEAABCDI..B.FIHJNNF.HJKKF. B99 E99 H99 J99 I98 K99 
15 7 8	..B.VV..BCD.AABCDEH..CFEHJNNFI.JKKFI V96 B98 C99 E99 J99 K99 
15 7 8	VVBCD...BCD.AABCFE....FEHJNNFIHJ.KKI D99 E97 H99 J99 F99 K98 
15 7 8	VV..D...BCD.AABCFEH.BCFEHJNNFI.JKK.I B99 C99 D99 E99 J99 F99 K99 
15 7 8	...VVE..BCDEAABCDI.JBCFIHJNNF.HKK.F. V97 B99 C99 E99 H99 I98 
15 7 8	VV..DE..BCDEAABCFI.JBCFIHJNNF.HKK... B99 C99 D99 E99 H99 F99 I98 
15 7 8	...VV...BCD.AABCDEHJBCFEHJNNFI..KKFI V97 B99 C99 E97 K99 
15 7 8	VV..D...BCD.AABCFE.JBCFEHJNNFIHKK..I B99 C99 D99 E97 H99 F99 
15 7 8	VVBCDE..BCDEAABCFIH...FIHJNNF..J..KK D99 E99 J99 F99 I98 K97 
15 7 8	VVB..E..BCDEAABCDI...CFIHJNNF.HJKKF. C99 E99 H99 J99 I98 K99 
15 9 6	.VV.DE..BCDEAABC.I..BCFIHJNNF.HJKKF. V99 B99 C99 D99 E99 H99 J99 I98 K99 
15 7 8	.VV.D...BCDEAABCFE.JBCFIHJNNFIHKK... V99 B99 C99 D99 H99 F99 I99 
15 7 8	.VVCD...BCDEAABCFEH.B.FIHJNNFI.J.KK. V99 B99 D99 J99 F99 I99 K98 
15 7 8	.VVCD...BCD.AABCFEH.B.FEHJNNFI.J.KKI V99 B99 D99 E99 J99 F99 K98 
15 9 6	VV..DE..BCDEAABCF...BCFIHJNNFIHJKK.. B99 C99 D99 E99 H99 J99 F99 I99 K99 
15 9 6	VV..DE..BCDEAABC.I..BCFIHJNNF.HJKKF. B99 C99 D99 E99 H99 J99 I98 K99 
15 7 8	VV.CDE..BCDEAABCFIH.B.FIHJNNF..JKK.. B99 D99 E99 J99 F99 I98 K99 
15 7 8	VVB.DE..BCDEAABCFIH..CFIHJNNF..JKK.. C99 D99 E99 J99 F99 I98 K99 
15 7 8	.VV.D...BCDEAABCFEHJBCFIHJNNFIKK.... V99 B99 C99 D99 F99 I99 K99 
15 7 8	VVB.....BCD.AABCDE...CFEHJNNFIHJKKFI C99 D98 E99 H99 J99 K99 
15 7 8	....VV..BCDEAABCDE.JBCF.HJNNFIHKK.FI V96 B99 C99 H99 I98 
15 7 8	.VV.DE..BCDEAABCFIHJBCFIHJNNF..KK... V99 B99 C99 D99 E99 F99 I98 
15 8 7	..VVD...BCDEAABCFEH.BCF.HJNNFI.JKK.I V98 B99 C99 D99 J99 F99 K97 
15 7 8	..VVD...BCD.AABCFEHJBCFEHJNNFI..KK.I V98 B99 C99 D99 E99 F99 K99 
15 7 8	VV...E..BCDEAABCDI..BCFIHJNNF.HJKKF. B99 C99 E99 H99 J99 I98 K99 
15 8 7	VVB.D...BCDEAABCFEH..CF.HJNNFI.JKK.I C99 D99 E96 J99 F99 K99 
15 7 8	...CVV..BCDEAABCDEH.B.F.HJNNFI.JKKFI V96 B99 C98 J99 K97 
15 7 8	.VVCD...BCD.AABCFEHJB.FEHJNNFI.KK..I V99 B99 D99 E99 F99 K98 
15 7 8	VV..DE..BCDEAABCFIHJBCFIHJNNF.....KK B99 C99 D99 E99 F99 I98 K97 
15 7 8	VVBCD...BCD.AABCFEHJ..FEHJNNFI...KKI D99 E99 J98 F99 K96 
15 8 7	..VVD...BCDEAABCFE..BCF.HJNNFIHJKK.I V98 B99 C99 D99 H99 J99 F99 K99 
15 7 8	...VV...BCDEAABCDE..BCFIHJNNFIHJKKF. V97 B99 C99 H99 J99 I99 K99 
15 7 8	...VV...BCD.AABCDE..BCFEHJNNFIHJKKFI V97 B99 C99 E99 H99 J99 K99 
15 7 8	..VV.E..BCDEAABCDIHJBCFIHJNNF...KKF. V98 B99 C99 E99 I98 K97 
15 7 8	..VVD...BCDEAABCFEHJBCFIHJNNFI...KK. V98 B99 C99 D99 F99 I99 K98 
15 7 8	VVB.DE..BCDEAABCFIHJ.CFIHJNNF.....KK C99 D99 E99 F99 I98 K97 
15 7 8	VV..D...BCD.AABCFEH.BCFEHJNNFI.J.KKI B99 C99 D99 E99 J99 F99 K98 
15 7 8	VVB.D...BCD.AABCFE...CFEHJNNFIHJ.KKI C99 D99 E99 H99 J99 F99 K98 
15 7 8	.VV.D...BCD.AABCFEHJBCFEHJNNFIKK...I V99 B99 C99 D99 E99 F99 K99 
15 7 8	VV..D...BCDEAABCFEH.BCFIHJNNFI.J.KK. B99 C99 D99 J99 F99 I99 K98 
15 7 8	..VVDE..BCDEAABCFIHJBCFIHJNNF..KK... V98 B99 C99 D99 E99 F99 I98 
15 7 8	..VV....BCD.AABCDEHJBCFEHJNNFI..KKFI V98 B99 C99 E97 K97 
15 7 8	.VVC.E..BCDEAABCDI.JB.FIHJNNF.H.KKF. V99 B99 E99 H99 I98 K99 
15 7 8	.VV.....BCDEAABCDEH.BCFIHJNNFI.JKKF. V99 B99 C99 J99 I99 K97 
15 7 8	..VV....BCD.AABCDE..BCFEHJNNFIHJKKFI V98 B99 C99 E99 H99 J99 K99 
15 7 8	VVB.D...BCD.AABCFE...CFEHJNNFIHJKK.I C99 D99 E99 H99 J99 F99 K99 
16 8 8	VV...E..BCDEAABCDI..BCFIHJNNF.HJKKF. B99 C99 E99 H99 J99 I98 K99 
16 8 8	..VVD...BCDEAABCFEH.BCFIHJNNFI.JKK.. V98 B99 C99 D99 J99 F99 I99 K99 
16 8 8	.VVCDE..BCDEAABCFIH.B.FIHJNNF..JKK.. V99 B99 D99 E99 J99 F99 I98 K99 
16 8 8	.VVCDE..BCDEAABCFIH.B.FIHJNNF..J..KK V99 B99 D99 E99 J99 F99 I98 K97 
16 8 8	VV..DE..BCDEAABCFI.JBCFIHJNNF.H.KK.. B99 C99 D99 E99 H99 F99 I98 K99 
16 8 8	VV..D...BCD.AABCFE..BCFEHJNNFIHJKK.I B99 C99 D99 E99 H99 J99 F99 K99 
16 8 8	VVB.DE..BCDEAABCFI...CFIHJNNF.HJ.KK. C99 D99 E99 H99 J99 F99 I98 K98 
16 8 8	VV..DE..BCDEAABCFI.JBCFIHJNNF.H..KK. B99 C99 D99 E99 H99 F99 I98 K98 
16 8 8	VV..D...BCD.AABCFE..BCFEHJNNFIHJKK.I B99 C99 D99 E99 H99 J99 F99 K99 
16 8 8	..VVDE..BCDEAABCFIHJBCFIHJNNF.KK.... V98 B99 C99 D99 E99 F99 I98 K99 
16 8 8	VV..D...BCD.AABCFE..BCFEHJNNFIHJ.KKI B99 C99 D99 E99 H99 J99 F99 K98 
16 10 6	VV..DE..BCDEAABCF..JBCFIHJNNFIH.KK.. V96 D99 E99 B99 C99 F99 I99 H99 K99 
16 8 8	.VVCD...BCDEAABCFE.JB.FIHJNNFIH.KK.. V99 B99 D99 H99 F99 I99 K97 
16 8 8	.VVCD...BCDEAABCFEHJB.FIHJNNFI....KK V99 B99 D99 E98 F99 I99 K97 
16 8 8	VV..D...BCD.AABCFEHJBCFEHJNNFI...KKI B99 C99 D99 E99 H98 F99 K98 
16 8 8	.VV.D...BCD.AABCFE.JBCFEHJNNFIH..KKI V99 B99 C99 D99 E99 H99 F99 K98 
16 8 8	..VVDE..BCDEAABCFI.JBCFIHJNNF.HKK... V98 B99 C99 D99 E99 H99 F99 I98 
16 8 8	..VVD...BCDEAABCFE.JBCFIHJNNFIH..KK. V98 B99 C99 D99 H99 F99 I99 K98 
15 9 6	..VVDE..BCDEAABCF..JBCFIHJNNFIH..KK. V98 B99 C99 D99 E99 H99 F99 I99 K98 
16 8 8	..BCVV..BCDEAABCDE.J..F.HJNNFIHKK.FI V96 B98 C98 H99 K98 
16 8 8	..BCVV..BCDEAABCDE.J..FIHJNNFIH.KKF. V96 B98 C98 H99 I99 K99 
16 8 8	..BCVV..BCD.AABCDE.J..FEHJNNFIH.KKFI V96 B98 C98 E99 H99 K99 
16 8 8	..VVD...BCDEAABCFEH.BCFIHJNNFI.J..KK V98 B99 C99 D99 J99 F99 I99 K97 
16 8 8	.VV.D...BCDEAABCFEH.BCFIHJNNFI.J..KK V99 B99 C99 D99 J99 F99 I99 K97 
16 8 8	.VV.DE..BCDEAABCFIHJBCFIHJNNF...KK.. V99 B99 C99 D99 E99 F99 I98 K99 
16 8 8	..VVD...BCD.AABCFE.JBCFEHJNNFIH.KK.I V98 B99 C99 D99 E99 H99 F99 K99 
16 8 8	VVBC.E..BCDEAABCDIHJ..FIHJNNF...KKF. C98 E99 H98 I98 K99 
16 8 8	...CVV..BCD.AABCDE.JB.FEHJNNFIHKK.FI V96 B99 C98 E99 H99 K98 
16 10 6	.VV.DE..BCDEAABCF...BCFIHJNNFIHJ.KK. V99 B99 C99 D99 E99 H99 J99 F99 I99 K98 
16 8 8	..BCVV..BCD.AABCDEHJ..FEHJNNFI.KK.FI V96 B98 C98 E99 K98 
16 8 8	..BCVV..BCDEAABCDEHJ..FIHJNNFI.KK.F. V96 B98 C98 I99 K98 
16 8 8	..BVV...BCDEAABCDE...CFIHJNNFIHJKKF. V97 B98 C99 H99 J99 I99 K99 
16 8 8	VV..D...BCD.AABCFE.JBCFEHJNNFIH..KKI B99 C99 D99 E97 H99 F99 K98 
16 10 6	..BVVE..BCDEAABCD.H..CFIHJNNFI.JKKF. V97 B98 C99 E99 H98 J99 I99 K99 
16 8 8	.VV.....BCD.AABCDE..BCFEHJNNFIHJKKFI V99 B99 C99 E97 H99 J99 K99 
16 8 8	..VV....BCD.AABCDE..BCFEHJNNFIHJKKFI V98 B99 C99 E97 H99 J99 K99 
16 8 8	.VV.D...BCD.AABCFEH.BCFEHJNNFI.J.KKI V99 B99 C99 D99 E99 J99 F99 K98 
16 8 8	VV.CDE..BCDEAABCFIH.B.FIHJNNF..J..KK B99 D99 E99 J99 F99 I98 K97 
16 8 8	.VV.D...BCDEAABCFEH.BCFIHJNNFI.JKK.. V99 B99 C99 D99 J99 F99 I99 K99 
15 9 6	.VV.DE..BCDEAABCF.H.BCFIHJNNFI.JKK.. V99 B99 C99 D99 E99 J99 F99 I99 K99 
16 8 8	..BVV...BCDEAABCDE.J.CFIHJNNFIHKK.F. V97 B98 C99 H99 I99 K98 
16 8 8	.VVCD...BCDEAABCFE..B.FIHJNNFIHJ.KK. V99 B99 D99 H99 J99 F99 I99 K98 
16 8 8	..BCVV..BCDEAABCDEHJ..FIHJNNFI..KKF. V96 B98 C98 I99 K97 
16 8 8	.VV.D...BCDEAABCFEH.BCFIHJNNFI.J.KK. V99 B99 C99 D99 J99 F99 I99 K98 
15 9 6	.VV.DE..BCDEAABCF.H.BCFIHJNNFI.J.KK. V99 B99 C99 D99 E99 J99 F99 I99 K98 
16 8 8	.VV.D...BCD.AABCFEH.BCFEHJNNFI.JKK.I V99 B99 C99 D99 E99 J99 F99 K99 
16 8 8	..BVV...BCD.AABCDE.J.CFEHJNNFIHKK.FI V97 B98 C99 E99 H99 K98 
16 8 8	VVBCDE..BCDEAABCFI.J..FIHJNNF.H..KK. B98 D99 E99 H99 F99 I98 K98 
16 10 6	.VVCDE..BCDEAABCF.H.B.FIHJNNFI.J.KK. V99 B99 D99 E99 H98 J99 F99 I99 K98 
16 8 8	.VV.D...BCD.AABCFE.JBCFEHJNNFIH..KKI V99 B99 C99 D99 E99 H99 F99 K98 
16 8 8	VV..DE..BCDEAABCFI.JBCFIHJNNF.H...KK B99 C99 D99 E99 H99 F99 I98 K97 
16 8 8	..VV.E..BCDEAABCDI.JBCFIHJNNF.H.KKF. V98 B99 C99 E99 H99 I98 K99 
16 8 8	.VVCDE..BCDEAABCFIHJB.FIHJNNF.....KK V99 B99 D99 E99 F99 I98 K97 
16 10 6	..VVDE..BCDEAABCF...BCFIHJNNFIHJ..KK V98 B99 C99 D99 E99 H99 J99 F99 I99 K97 
16 10 6	.VV.DE..BCDEAABCF.H.BCFIHJNNFI.J.KK. V99 B99 C99 D99 E99 J99 F99 I99 K96 
16 8 8	.VV.DE..BCDEAABCFIHJBCFIHJNNF....KK. V99 B99 C99 D99 E99 F99 I98 K98 
16 8 8	.VV..E..BCDEAABCDI.JBCFIHJNNF.H.KKF. V99 B99 C99 E99 H99 I98 K99 
16 8 8	VV.CDE..BCDEAABCFI..B.FIHJNNF.HJKK.. B99 D99 E99 H99 J99 F99 I98 K99 
16 8 8	VV.CDE..BCDEAABCFI.JB.FIHJNNF.H...KK B99 D99 E99 H99 F99 I98 K97 
16 8 8	VVB.DE..BCDEAABCFI.J.CFIHJNNF.HKK... C99 D99 E99 H99 F99 I98 K94 
16 8 8	...VVE..BCDEAABCDI..BCFIHJNNF.HJKKF. V97 B99 C99 E99 H99 J99 I98 K99 
16 8 8	VV..DE..BCDEAABCFIH.BCFIHJNNF..J..KK B99 C99 D99 E99 J99 F99 I98 K97 
16 10 6	..VVDE..BCDEAABCF...BCFIHJNNFIHJ.KK. V98 B99 C99 D99 E99 H99 J99 F99 I99 K98 
16 8 8	..B.VV..BCD.AABCDE...CFEHJNNFIHJKKFI V96 B98 C99 E99 H99 J99 K99 
16 8 8	..B.VV..BCD.AABCDE.J.CFEHJNNFIHKK.FI V96 B98 C99 E99 H99 K98 
16 8 8	..BCVV..BCDEAABCDE....F.HJNNFIHJKKFI V96 B98 C98 H99 J99 K99 
16 8 8	VVB.DE..BCDEAABCFI...CFIHJNNF.HJ..KK C99 D99 E99 H99 J99 F99 I98 K97 
16 8 8	.VVCD...BCDEAABCFE..B.FIHJNNFIHJ..KK V99 B99 D99 H99 J99 F99 I99 K97 
16 8 8	..BVV...BCDEAABCDEHJ.CFIHJNNFI..KKF. V97 B98 C99 E98 I99 K99 
16 8 8	..VVD...BCDEAABCFE.JBCFIHJNNFIH...KK V98 B99 C99 D99 H99 F99 I99 K97 
16 8 8	.VV..E..BCDEAABCDI..BCFIHJNNF.HJKKF. V99 B99 C99 E99 H99 J99 I98 K99 
16 10 6	.VVCDE..BCDEAABCF.H.B.FIHJNNFI.J..KK V99 B99 C98 D99 E99 J99 F99 I99 K97 
16 8 8	VV..D...BCD.AABCFE..BCFEHJNNFIHJKK.I B99 C99 D99 E99 H99 J99 F99 K99 
16 8 8	.VVCDE..BCDEAABCFIH.B.FIHJNNF..J.KK. V99 B99 D99 E99 J99 F99 I98 K98 
16 8 8	.VVCD...BCD.AABCFEH.B.FEHJNNFI.J.KKI V99 B99 D99 E97 J99 F99 K98 
16 8 8	VV.CDE..BCDEAABCFI..B.FIHJNNF.HJ..KK B99 D99 E99 H99 J99 F99 I98 K97 
16 8 8	.VVCD...BCD.AABCFE.JB.FEHJNNFIHKK..I V99 B99 C98 D99 E99 H99 F99 
16 10 6	.VV.DE..BCDEAABCF...BCFIHJNNFIHJ..KK V99 B99 C99 D99 E99 H99 J99 F99 I99 K97 
16 8 8	..VV.E..BCDEAABCDI..BCFIHJNNF.HJKKF. V98 B99 C99 E99 H99 J99 I98 K99 
16 8 8	.VVCD...BCDEAABCFE..B.FIHJNNFIHJKK.. V99 B99 D99 H99 J99 F99 I99 K99 
16 8 8	VVBCDE..BCDEAABCFIH...FIHJNNF..J.KK. B98 D99 E99 J99 F99 I98 K98 
16 8 8	.VV..E..BCDEAABCDIHJBCFIHJNNF.KK..F. V99 B99 C99 E99 I98 K97 
16 8 8	VVB.DE..BCDEAABCFI.J.CFIHJNNF.H...KK C99 D99 E99 H99 F99 I98 K97 
16 8 8	.VV.D...BCD.AABCFE.JBCFEHJNNFIH.KK.I V99 B99 C99 D99 E99 H99 F99 K99 
16 8 8	..VVD...BCD.AABCFE.JBCFEHJNNFIH..KKI V98 B99 C99 D99 E99 H99 F99 K98 
16 8 8	VVB..E..BCDEAABCDI...CFIHJNNF.HJKKF. C99 D98 E99 H99 J99 I98 K99 
16 8 8	..VVD...BCD.AABCFE.JBCFEHJNNFIH..KKI V98 B99 C99 D99 E99 H99 F99 K98 
16 8 8	VVB.DE..BCDEAABCFI.J.CFIHJNNF.H.KK.. C99 D99 E99 H99 F99 I98 K99 
16 8 8	..VVDE..BCDEAABCFIHJBCFIHJNNF...KK.. V98 B99 C99 D99 E99 F99 I98 K99 
16 8 8	.VV.D...BCDEAABCFE.JBCFIHJNNFIH...KK V99 B99 C99 D99 H99 F99 I99 K97 
16 8 8	VVB.DE..BCDEAABCFIH..CFIHJNNF..J..KK C99 D99 E99 J99 F99 I98 K97 
16 8 8	.VVCD...BCD.AABCFE.JB.FEHJNNFIH..KKI V99 B99 D99 E99 H99 F99 K98 
16 8 8	..BVVE..BCDEAABCDI.J.CFIHJNNF.H.KKF. V97 B98 C99 E99 H99 I98 K99 
16 8 8	.VV.DE..BCDEAABCFIHJBCFIHJNNF.KK.... V99 B99 C99 D99 E99 F99 I98 K99 
16 8 8	VV.CDE..BCDEAABCFI..B.FIHJNNF.HJ.KK. B99 D99 E99 H99 J99 F99 I98 K98 
16 8 8	VV.CD...BCD.AABCFE..B.FEHJNNFIHJ.KKI B99 D99 E97 H99 J99 F99 K98 
16 8 8	VV..DE..BCDEAABCFIH.BCFIHJNNF..J..KK B99 C99 D99 E99 J99 F99 I98 K97 
16 8 8	..BVVE..BCDEAABCDI.J.CFIHJNNF.H.KKF. V97 B98 C99 E99 H99 I98 K99 
16 8 8	.VV.D...BCD.AABCFEHJBCFEHJNNFI..KK.I V99 B99 C99 D99 E99 F99 K97 
16 8 8	..VVD...BCD.AABCFEH.BCFEHJNNFI.JKK.I V98 B99 C99 D99 E99 J99 F99 K99 
16 8 8	..VV.E..BCDEAABCDIHJBCFIHJNNF..KK.F. V98 B99 C99 E99 H98 I98 
16 8 8	..BVVE..BCDEAABCDI.J.CFIHJNNF.HKK.F. V97 B98 C99 E99 H99 I98 
16 8 8	VV.CDE..BCDEAABCFIH.B.FIHJNNF..J.KK. B99 D99 E99 J99 F99 I98 K96 
16 8 8	..BVVE..BCDEAABCDIH..CFIHJNNF..JKKF. V97 B98 C99 E99 J99 I98 K99 
16 8 8	.VV.D...BCDEAABCFE.JBCFIHJNNFIH..KK. V99 B99 C99 D99 H99 F99 I99 K98 
16 8 8	..VVD...BCD.AABCFEHJBCFEHJNNFIKK...I V98 B99 C99 D99 E97 F99 K99 
16 8 8	VV......BCDEAABCDE..BCFIHJNNFIHJKKF. V92 B99 C99 I99 H99 J99 K99 
16 8 8	.VVCDE..BCDEAABCFI.JB.FIHJNNF.H.KK.. V99 B99 D99 E99 H99 F99 I98 K99 
16 8 8	.VVCDE..BCDEAABCFI.JB.FIHJNNF.H..KK. V99 B99 D99 E99 H99 F99 I98 K98 
16 8 8	.VVCD...BCD.AABCFE..B.FEHJNNFIHJKK.I V99 B99 D99 E99 H99 J99 F99 K99 
16 8 8	..BCVV..BCD.AABCDEH...FEHJNNFI.JKKFI V96 B98 C98 E99 J99 K99 
16 8 8	...VV...BCD.AABCDE.JBCFEHJNNFIHKK.FI V97 B99 C99 E97 H99 K98 
16 8 8	VVB.D...BCD.AABCFEH..CFEHJNNFI.JKK.I C99 D99 E99 H98 J99 F99 K99 
16 10 6	..VVDE..BCDEAABCF...BCFIHJNNFIHJKK.. V98 B99 C99 D99 E99 H99 J99 F99 I99 K99 
16 8 8	..BVV...BCD.AABCDE.J.CFEHJNNFIH.KKFI V97 B98 C99 E99 H99 K97 
16 10 6	.VV.DE..BCDEAABCF...BCFIHJNNFIHJKK.. V99 B99 C99 D99 E99 H99 J99 F99 I99 K99 
16 8 8	..VVD...BCDEAABCFEHJBCFIHJNNFI....KK V98 B99 C99 D99 F99 I99 K95 
16 8 8	..VVD...BCD.AABCFEH.BCFEHJNNFI.J.KKI V98 B99 C99 D99 E99 J99 F99 K98 
16 8 8	VVB.DE..BCDEAABCFI...CFIHJNNF.HJKK.. C99 D99 E99 H99 J99 F99 I98 K99 
16 8 8	..VVD...BCDEAABCFEH.BCFIHJNNFI.J.KK. V98 B99 C99 D99 J99 F99 I99 K98 
16 8 8	.VV.D...BCDEAABCFE.JBCFIHJNNFIH.KK.. V99 B99 C99 D99 H99 F99 I99 K99 
16 8 8	VV..D...BCDEAABCFE..BCFIHJNNFIHJ.KK. B99 C99 D99 H99 J99 F99 I99 K98 
16 8 8	..BCVV..BCDEAABCDEH...F.HJNNFI.JKKFI V96 B98 C98 J99 K97 
16 8 8	...CVV..BCDEAABCDE..B.FIHJNNFIHJKKF. V96 B99 C98 H99 J99 I99 K99 
16 8 8	..B.VV..BCDEAABCDE.J.CF.HJNNFIHKK.FI V96 B98 C99 H99 K98 
16 8 8	.VV.DE..BCDEAABCFIHJBCFIHJNNF.....KK V99 B99 C99 D99 E99 F99 I98 K97 
16 8 8	..B.VV..BCDEAABCDE...CFIHJNNFIHJKKF. V96 B98 C99 H99 J99 I99 K99 
16 8 8	VV..D...BCDEAABCFE..BCFIHJNNFIHJ..KK B99 C99 D99 H99 J99 F99 I99 K97 
16 8 8	.VVCDE..BCDEAABCFI.JB.FIHJNNF.H...KK V99 B99 D99 E99 H99 F99 I98 K97 
16 8 8	...CVV..BCD.AABCDE..B.FEHJNNFIHJKKFI V96 B99 C98 E99 H99 J99 K99 
16 8 8	VVB.D...BCDEAABCFEH..CFIHJNNFI.J.KK. C99 D99 E98 J99 F99 I99 K98 
16 8 8	.VVCD...BCD.AABCFE..B.FEHJNNFIHJ.KKI V99 B99 D99 E99 H99 J99 F99 K98 
16 8 8	VVB.D...BCD.AABCFE...CFEHJNNFIHJ.KKI C99 D99 E97 H99 J99 F99 K98 
16 8 8	VV.CDE..BCDEAABCFI.JB.FIHJNNF.H..KK. B99 D99 E99 H99 F99 I98 K98 
16 8 8	VV.CDE..BCDEAABCFI..B.FIHJNNF.HJ..KK B99 D99 E99 H99 J99 F99 I98 K97 
16 8 8	..BVV...BCD.AABCDEH..CFEHJNNFI.JKKFI V97 B98 C99 E97 J99 K99 
16 8 8	..VVDE..BCDEAABCFIHJBCFIHJNNF....KK. V98 B99 C99 D99 E99 F99 I98 K98 
16 8 8	...VV...BCD.AABCDE..BCFEHJNNFIHJKKFI V97 B99 C99 E97 H99 J99 K99 
16 8 8	VV..DE..BCDEAABCFIH.BCFIHJNNF..JKK.. B99 C99 D99 E99 J99 F99 I98 K99 
16 8 8	VV.CD...BCDEAABCFEH.B.FIHJNNFI.J..KK B99 D99 E98 J99 F99 I99 K97 
16 8 8	VV..DE..BCDEAABCFIHJBCFIHJNNF...KK.. B99 C99 D99 E99 F99 I98 K99 
16 8 8	VV..DE..BCDEAABCFIH.BCFIHJNNF..J.KK. B99 C99 D99 E99 J99 F99 I98 K98 
16 8 8	..BVV...BCDEAABCDE...CFIHJNNFIHJKKF. V97 B98 C99 H99 J99 I99 K99 
16 8 8	VV.CD...BCDEAABCFE.JB.FIHJNNFIH...KK B99 D99 E98 H99 F99 I99 K97 
16 8 8	..BVV...BCD.AABCDE...CFEHJNNFIHJKKFI V97 B98 C99 E99 H99 J99 K99 
16 8 8	VVBCD...BCDEAABCFE....FIHJNNFIHJ..KK C98 D99 H99 J99 F99 I99 K97 
16 8 8	VVBCDE..BCDEAABCFI....FIHJNNF.HJ..KK D99 E99 H99 J99 F99 I98 K97 
17 9 8	VV..DE..BCDEAABCFIH.BCFIHJNNF..J..KK B99 C99 D99 E99 J99 F99 I98 K97 
