4 0 4	.B....SB.CDESAACDEHHHGDE..VG....VWW. 
14 10 4	SBV..ESBVCDEAA.CDEHHH.D....G.....GWW S99 D98 E99 A99 H94 G99 V96 W99 
14 10 4	SBV.D.SBVCDEAA.CDEHHH..E...G.....GWW S99 D99 E98 A99 H94 G99 V96 W99 
14 11 3	SBV...SBVCDEAA.CDEHHH.DE...G.....GWW S99 D98 E98 A99 H94 G99 V96 W99 
15 11 4	...CD..B.CD..BAADEHHHG.ES.VG.ES.V.WW B99 C99 D99 E99 A99 H98 G98 S97 W99 
15 11 4	S..CD.S..CD...AADEHHHG.E.BVG.E.BV.WW B96 S99 C99 D99 E99 A99 H96 G98 W99 
15 12 3	...C.E...CDE.AA.DE.HHHD.SBVG..SBVGWW B96 C99 D98 S97 E99 A98 H97 G99 W99 
15 11 4	.BVCDE.BVCDE..AADE.HHH..S..G..S..GWW S97 C99 D99 E99 A97 H95 G99 V96 W99 
15 12 3	.BVCD..BVCDEAA..DESHHH.ES..G.....GWW S96 C99 D99 E98 A99 H95 G99 V96 W99 
15 11 4	.BVCDE.BVCDE.AA.DEHHH...S..G..S..GWW S97 C99 D99 E99 A98 H94 G99 V96 W99 
15 11 4	.BVCDE.BVCDE.AA.DE..HHH.S..G..S..GWW S97 C99 D99 E99 A98 H96 G99 V96 W99 
15 12 3	.BVCD..BVCDE.AA.DE.HHH.ES..G..S..GWW S97 C99 D99 E98 A98 H95 G99 V96 W99 
15 12 3	.BVCD..BVCDEAA..DEHHH..ES..G..S..GWW S97 C99 D99 E98 A99 H94 G99 V96 W99 
15 12 3	.BVCD..BVCDEAA..DE..HHHES..G..S..GWW S97 C99 D99 E98 A99 H94 G99 V96 W99 
15 12 3	SBV...SBVCDE.AACDEHHH.DE...G.....GWW S99 D98 E98 A98 H94 G99 V96 W99 
15 12 3	.BVCD..BVCDE..AADE.HHH.ES..G..S..GWW S97 C99 D99 E98 A97 H95 G99 V96 W99 
15 11 4	...CDE...CDE.AA.DES.VHHHSBVG...B.GWW B96 C99 D99 E99 A98 S98 V99 H97 G99 W99 
15 12 3	.BVC.E.BVCDEAA..DEHHH.D.S..G..S..GWW S97 C99 D98 E99 A99 H94 G99 V96 W99 
15 12 3	.BVC...BVC.EAA..DE.HHHDES..GD.S..GWW S97 C99 D97 E98 A99 H95 G99 V96 W99 
15 12 3	.BVC.E.BVCDEAA..DESHHHD.S..G.....GWW S96 C99 D98 E99 A99 H95 G99 V96 W99 
15 12 3	.BVC...BVCD.AA..DE.HHHDES..G.ES..GWW S97 C99 D98 E97 A99 H95 G99 V96 W99 
15 12 3	.BVC.E.BVCDE.AA.DE.HHHD.S..G..S..GWW S97 C99 D98 E99 A98 H95 G99 V96 W99 
15 12 3	.BVC.E.BVCDE..AADE.HHHD.S..G..S..GWW S97 C99 D98 E99 A97 H95 G99 V96 W99 
15 11 4	...C..S..C..SAA.DEHHH.DE.BVGDE.BVGWW B96 C99 D97 E99 A98 H96 G99 W99 
15 12 3	S..CD.S..CDE.AA.DEHHHG.E.BVG...BVWW. B96 C99 D99 S99 A98 H96 G98 W98 
15 11 4	.BVCDE.BVCDE..AADEHHH...S..G..S..GWW S97 C99 D99 E99 A97 H94 G99 V96 W99 
15 13 2	...C.....CDE..AADEHHHGDESBVG..SBVWW. B96 C99 D98 S97 A99 H96 G98 W98 
15 12 3	...C..S..C.ESAA.DEHHHGDE.BVGD..BVWW. B96 C99 D97 A98 H96 G98 W98 
15 11 4	..VCDE..VCDE..AADE...HHHSB.G..SB.GWW B96 V96 C99 D99 E99 A97 H97 S97 G99 W99 
15 11 4	.BVCDE.BVCDE..AADE..HHH.S..G..S..GWW S97 C99 D99 E99 A97 H96 G99 V96 W99 
15 11 4	S..CDES..CDE..AADEHHHG...BVG...BV.WW B96 S99 C99 D99 E99 A99 H96 G98 W99 
15 11 4	..VCDE..VCDE..AADE.B.HHHSB.G..S..GWW B97 V96 C99 D99 E99 A97 H97 S97 G99 W99 
15 11 4	..VCDE..VCDE.BAADE.B.HHHS..G..S..GWW B98 V96 C99 D99 E99 A97 H97 S97 G99 W99 
15 12 3	...C.....C.E.AA.DE.HHHDESBVGD.SBVGWW B96 C99 D97 S97 A98 H97 G99 W99 
15 12 3	...CD.S..CD.SAA.DEHHHG.E.BVG.E.BVWW. B96 C99 D99 E99 A98 H96 G98 W98 
15 11 4	.BVCDE.BVCDE.AA.DE.HHH..S..G..S..GWW S97 C99 D99 E99 A98 H95 G99 V96 W99 
15 11 4	..VCDE.BVCDE.BAADE...HHHS..G..S..GWW B99 V96 C99 D99 E99 A97 H97 S97 G99 W99 
15 11 4	.BVCD..BVCD.AA..DE.HHH.ES..G.ES..GWW S97 C99 D99 E97 A99 H95 G99 V96 W99 
15 11 4	......S..C.ESAACDEHHH.DE.BVGD..BVGWW C98 A98 D97 H96 B96 G99 W99 
15 10 5	....D....CDEAA.CDES.HHHESBVG...BVGWW C98 D99 A97 S98 H98 B96 G99 W99 
15 11 4	.BVC.E.BVC.EAA..DE.HHHD.S..GD.S..GWW S97 C99 D97 E99 A99 H95 G99 V96 W99 
15 10 5	....D....CDEAA.CDE.BHHHESBVG..S.VGWW C98 D99 A97 B97 H98 S97 G99 W99 
15 11 4	SBVCDESBVCDE..AADE.HHH.....G.....GWW S99 C99 D99 E99 A97 H95 G99 V96 W99 
15 11 4	S..CDES..CDE.AA.DE..VHHH.BVG...B.GWW B96 S99 C99 D99 E99 A98 H97 G99 V99 W99 
15 11 4	...CDE...CDE.AA.DESBVHHHSBVG.....GWW B97 C99 D99 E99 A98 S98 V99 H97 G99 W99 
15 13 2	S..C..S..CDEAA..DEHHHGDE.BVG...BVWW. B96 C99 D98 S99 A97 H96 G98 W98 
15 13 2	S..C..S..CD...AADEHHHGDE.BVG.E.BVWW. B96 C99 D98 S99 E99 A99 H96 G98 W98 
15 11 4	SBVCDESBVCDE..AADE..HHH....G.....GWW S99 C99 D99 E99 A97 H96 G99 V96 W99 
15 11 4	SBVCDESBVCDE.AA.DEHHH......G.....GWW S99 C99 D99 E99 A98 H94 G99 V96 W99 
15 13 2	...C..S..CD.SAA.DEHHHGDE.BVG.E.BVWW. B96 C99 D98 E99 A98 H96 G98 W98 
15 11 4	SBVCDESBVCDE..AADEHHH......G.....GWW S99 C99 D99 E99 A97 H94 G99 V96 W99 
15 13 2	S..C..S..CDE.AA.DEHHHGDE.BVG...BVWW. B96 C99 D98 S99 A98 H96 G98 W98 
15 11 4	.B.CDE.B.CDE..AADEHHHG..S.VG..S.VWW. S97 C99 D99 E99 A99 H98 G98 W98 
15 11 4	S..CDES..CDEAA..DE.BVHHH.BVG.....GWW B97 S99 C99 D99 E99 A97 H97 G99 V99 W99 
15 11 4	S..CDES..CDEAA..DE..VHHH.BVG...B.GWW B96 S99 C99 D99 E99 A97 H97 G99 V99 W99 
15 11 4	.B.C.E.B.C.E..AADEHHHGD.S.VGD.S.VWW. S97 C99 D99 E99 A99 H98 G98 W98 
15 12 3	SBVC.ESBVCDE..AADE.HHHD....G.....GWW S99 C99 D98 E99 A97 H95 G99 V96 W99 
15 12 3	SBVC.ESBVCDE.AA.DE.HHHD....G.....GWW S99 C99 D98 E99 A98 H95 G99 V96 W99 
15 11 4	...CDE...CDESAA.DESBVHHH.BVG.....GWW B97 C99 D99 E99 S99 A98 V99 H97 G99 W99 
15 12 3	SBVCD.SBVCDE..AADE.HHH.E...G.....GWW S99 C99 D99 E98 A97 H95 G99 V96 W99 
15 12 3	SBVC..SBVCD.AA..DE.HHHDE...G.E...GWW S99 C99 D98 E97 A99 H95 G99 V96 W99 
15 12 3	SBVC..SBVC.EAA..DE.HHHDE...GD....GWW S99 C99 D97 E98 A99 H95 G99 V96 W99 
15 11 4	...CDE...CDEAA..DESHHH..SBVG...BVGWW B96 C99 D99 E99 A97 S98 H97 G99 W99 
15 11 4	...CD....CD.AA..DESHHH.ESBVG.E.BVGWW B96 C99 D99 E99 A97 S98 H97 G99 W99 
15 11 4	...CDE...CDESAA.DES.VHHH.BVG...B.GWW B96 C99 D99 E99 S99 A98 V99 H97 G99 W99 
15 11 4	...CDE...CDEAA..DE..VHHHSBVG..SB.GWW B96 C99 D99 E99 A97 V99 H97 S97 G99 W99 
15 11 4	...CDE...CDEAA..DESBVHHHSBVG.....GWW B97 C99 D99 E99 A97 S98 V99 H97 G99 W99 
15 11 4	.B.C...B.C...AAGD.HHHGDES.V.DES.VWWE S97 C99 D99 E98 H98 G97 W98 
15 11 4	.B.C.E.B.C.E.AA.DEHHHGD.S.VGD.S.VWW. S97 C99 D99 E95 H98 G98 W98 
15 11 4	...CDE...CDE.AA.DE.BVHHHSBVG..S..GWW B97 C99 D99 E99 A98 V99 H97 S97 G99 W99 
15 12 3	S..CD.S..CD...AADEHHHG.E.BVG.E.BVWW. B96 S99 C99 D99 E99 A99 H96 G98 W98 
15 12 3	S..C..S..C.E..AADEHHHGDE.BVGD..BVWW. B96 S99 C99 D97 A99 H96 G98 W98 
15 11 4	...CDE...CDEAA..DE.BVHHHSBVG..S..GWW B97 C99 D99 E99 A97 V99 H97 S97 G99 W99 
15 12 3	SBVCD.SBVCDE..AADE..HHHE...G.....GWW S99 C99 D99 E98 A97 H96 G99 V96 W99 
15 12 3	SBVCD.SBVCDE.AA.DE..HHHE...G.....GWW S99 C99 D99 E98 A98 H96 G99 V96 W99 
15 11 4	.B.....B.C...AACD.HHHGDES.VGDES.VWWE S97 C98 D99 E98 H98 G98 W98 
15 10 5	.B..D..B.CD.AA.CDEHHHG.ES.VG.ES.VWW. S97 D99 E99 A99 H98 G98 W98 
15 11 4	...CDE...CDEAA..DES.VHHHSBVG...B.GWW B96 C99 D99 E99 A97 S98 V99 H97 G99 W99 
15 11 4	...CDE...CDE.AA.DE..VHHHSBVG..SB.GWW B96 C99 D99 E99 A98 V99 H97 S97 G99 W99 
15 9 6	.B..DE.B.CDE.AACDEHHHG..S.VG..S.VWW. S97 D99 E99 H98 G98 W98 
15 11 4	..VCDE..VCDEAA..DE.B.HHHSB.G..S..GWW B97 C99 D99 E99 A97 H97 S97 V96 G99 W99 
15 13 2	...C.....CDEAA..DEHHHGDESBVG..SBVWW. B96 C99 D98 S97 A97 H96 G98 W98 
15 12 3	...C...B.C...BAADEHHHGDES.VGDES.VWW. B99 C99 D99 A99 E99 H98 G98 S97 W98 
15 12 3	...C.....CD..AA.DE.HHHDESBVG.ESBVGWW B96 C99 D98 S97 E99 A98 H97 G99 W99 
15 11 4	.B.CDE.B.CDEAA..DEHHHG..S.VG..S.VWW. S97 C99 D99 E99 A99 H98 G98 W98 
15 11 4	S.VCDES.VCDEAA..DE.B.HHH.B.G.....GWW B97 S99 C99 D99 E99 A97 H97 G99 V96 W99 
15 13 2	...C.....CDE.AA.DEHHHGDESBVG..SBVWW. B96 C99 D98 S97 A98 H96 G98 W98 
15 10 5	.B...E.B.CDEAA.CDEHHHGD.S.VG..S.V.WW S97 C98 E99 A99 H98 G98 W99 
15 11 4	S..CDES..CDE.AA.DE.BVHHH.BVG.....GWW B97 S99 C99 D99 E99 A98 H97 G99 V99 W99 
15 12 3	...CD..B.CD..BAADEHHHG.ES.VG.ES.VWW. B99 C99 D99 A99 E99 H98 G98 S97 W98 
15 11 4	S.VCDES.VCDEAA..DE...HHH.B.G...B.GWW B96 S99 C99 D99 E99 A97 H97 G99 V96 W99 
15 11 4	.BVCDE.BVCDESAA.DES..HHH...G.....GWW S97 V96 C99 D99 E99 A98 H97 G99 W99 
15 12 3	...CD....CDEAA..DEHHHG.ESBVG..SBVWW. B96 C99 D99 S97 A97 H96 G98 W98 
15 11 4	.BVCDESBVCDESAA.DE...HHH...G.....GWW S98 V96 C99 D99 E99 A98 H97 G99 W99 
15 12 3	...CD....CDE.AA.DEHHHG.ESBVG..SBVWW. B96 C99 D99 S97 A98 H96 G98 W98 
15 12 3	...C.....C.E..AADEHHHGDESBVGD.SBVWW. B96 C99 D97 S97 A99 H96 G98 W98 
15 11 4	S..CD.S..CD..AA.DEHHH..E.BVG.E.BVGWW B96 S99 C99 D99 E99 A98 H96 G99 W99 
15 11 4	...CD....CD..AA.DESHHH.ESBVG.E.BVGWW B96 C99 D99 E99 A98 S98 H97 G99 W99 
15 12 3	...C.....C.E.AA.DEHHHGDESBVGD.SBV.WW B96 C99 D97 S97 A98 H96 G98 W99 
15 11 4	...CDE...CDESAA.DESHHH...BVG...BVGWW B96 C99 D99 S99 E99 A98 H97 G99 W99 
15 12 3	...C.....C.EAA..DEHHHGDESBVGD.SBV.WW B96 C99 D97 S97 A97 H96 G98 W99 
15 11 4	...C.E...C.E..AADESHHHD.SBVGD..BVGWW B96 C99 D97 E99 A99 S98 H97 G99 W99 
15 11 4	S.VCDES.VCDE..AADE...HHH.B.G...B.GWW B96 S99 C99 D99 E99 A97 H97 G99 V96 W99 
15 11 4	S.VCDES.VCDE..AADE.B.HHH.B.G.....GWW B97 S99 C99 D99 E99 A97 H97 G99 V96 W99 
15 11 4	S.VCDES.VCDE.BAADE.B.HHH...G.....GWW B98 S99 C99 D99 E99 A97 H97 G99 V96 W99 
15 11 4	S.VCDESBVCDE.BAADE...HHH...G.....GWW B99 S99 C99 D99 E99 A97 H97 G99 V96 W99 
15 11 4	.BVCDE.BVCDES.AADES..HHH...G.....GWW S97 V96 C99 D99 E99 A97 H97 G99 W99 
15 11 4	.BVCDESBVCDES.AADE...HHH...G.....GWW S98 V96 C99 D99 E99 A97 H97 G99 W99 
15 11 4	SBVCDESBVCDE.AA.DE..HHH....G.....GWW S99 C99 D99 E99 A98 H96 G99 V96 W99 
15 11 4	SBVCD.SBVCD.AA..DE..HHHE...G.E...GWW S99 C99 D99 E97 A99 H96 G99 V96 W99 
15 11 4	SBVCDESBVCDE.AA.DE.HHH.....G.....GWW S99 C99 D99 E99 A98 H95 G99 V96 W99 
15 13 2	S..CD.S..CD..AA.D.HHHG.E.BVG.E.BVWWE B96 C99 D99 S99 E98 A98 H96 G98 W98 
15 13 2	...C..S..C..SAA.D.HHHGDE.BVGDE.BVWWE B96 C99 D97 E98 A98 H96 G98 W98 
15 12 3	SBVCD.SBVCDEAA..DEHHH..E...G.....GWW S99 C99 D99 E98 A99 H94 G99 V96 W99 
15 11 4	SBVCD.SBVCD.AA..DE.HHH.E...G.E...GWW S99 C99 D99 E97 A99 H95 G99 V96 W99 
15 11 4	SBVC.ESBVC.EAA..DE.HHHD....GD....GWW S99 C99 D97 E99 A99 H95 G99 V96 W99 
15 11 4	..VCDE..VCDEAA..DES..HHHSB.G...B.GWW B96 C99 D99 E99 A97 S98 H97 V96 G99 W99 
15 11 4	..VCDE..VCDEAA..DESB.HHHSB.G.....GWW B97 C99 D99 E99 A97 S98 H97 V96 G99 W99 
15 12 3	...C.....CD..AA.DESHHHDESBVG.E.BVGWW B96 C99 D98 S98 E99 A98 H97 G99 W99 
15 8 7	.B..DE.B.CDEAAVCDES.VHHHS..G.....GWW S98 D99 E99 A99 H97 G99 V98 W99 
15 12 3	S..CD.S..CDEAA..DEHHHG.E.BVG...BVWW. B96 S99 C99 D99 A97 H96 G98 W98 
15 12 3	SBVC.ESBVCDEAA..DEHHH.D....G.....GWW S99 C99 D98 E99 A99 H94 G99 V96 W99 
15 12 3	S..C..S..C.E..AADEHHHGDE.BVGD..BV.WW B96 C99 D97 S99 A99 H96 G98 W99 
15 12 3	...C..S..CD.SAA.DEHHHGDE.BVG.E.BV.WW B96 C99 D98 E99 A98 H96 G98 W99 
15 12 3	...C.ES..CDESAA.DEHHHGD..BVG...BV.WW B96 C99 D98 E99 A98 H96 G98 W99 
15 12 3	SBVCD.SBVCDE.AA.DE.HHH.E...G.....GWW S99 C99 D99 E98 A98 H95 G99 V96 W99 
15 12 3	...C.E...CDESAA.DESHHHD..BVG...BVGWW B96 C99 D98 S99 E99 A98 H97 G99 W99 
15 12 3	...C..S..C.ESAA.DEHHHGDE.BVGD..BV.WW B96 C99 D97 A98 H96 G98 W99 
15 12 3	S..C..S..CD..AA.DE.HHHDE.BVG.E.BVGWW B96 C99 D98 S99 E99 A98 H97 G99 W99 
15 13 2	SBVC..SBVCDEAA..DEHHH.DE...G.....GWW S99 C99 D98 E98 A99 H94 G99 V96 W99 
15 13 2	SBVC..SBVCDE.AA.DE.HHHDE...G.....GWW S99 C99 D98 E98 A98 H95 G99 V96 W99 
15 12 3	S..C..S..C.E.AA.DE.HHHDE.BVGD..BVGWW B96 C99 D97 S99 A98 H97 G99 W99 
15 12 3	...C.....CD...AADEHHH.DESBVG.ESBVGWW B96 C99 D98 S97 E99 A99 H96 G99 W99 
15 13 2	SBVC..SBVCDE..AADE.HHHDE...G.....GWW S99 C99 D98 E98 A97 H95 G99 V96 W99 
15 12 3	...C.E...CDE..AADEHHH.D.SBVG..SBVGWW B96 C99 D98 S97 E99 A99 H96 G99 W99 
15 12 3	...C.....CD.AA..DESHHHDESBVG.E.BVGWW B96 C99 D98 S98 E99 A97 H97 G99 W99 
15 11 4	...C.....C....AADEHHH.DESBVGDESBVGWW B96 C99 D97 S97 E99 A99 H96 G99 W99 
15 13 2	.BVC...BVCDEAA..DESHHHDES..G.....GWW S96 C99 D98 E98 A99 H95 G99 V96 W99 
15 11 4	...C...B.C...BAADEHHHGDES.VGDES.V.WW B99 C99 D99 E99 A99 H98 G98 S97 W99 
15 11 4	.BVCDE.BVCDEAA..DEHHHG..S..G..S...WW S97 C99 D99 E99 A99 H94 G98 V96 W99 
15 12 3	...C.E...CDEAA..DE.HHHD.SBVG..SBVGWW B96 C99 D98 S97 E99 A97 H97 G99 W99 
15 12 3	S..C.ES..CDE.AA.DEHHH.D..BVG...BVGWW B96 C99 D98 S99 E99 A98 H96 G99 W99 
15 12 3	S..C..S..CD..AA.DEHHH.DE.BVG.E.BVGWW B96 C99 D98 S99 E99 A98 H96 G99 W99 
15 12 3	...C.....CD.AA..DE.HHHDESBVG.ESBVGWW B96 C99 D98 S97 E99 A97 H97 G99 W99 
15 12 3	S..C..S..C.E.AA.DEHHH.DE.BVGD..BVGWW B96 C99 D97 S99 A98 H96 G99 W99 
15 8 7	SB..DESBVCDEAAVCDE...HHH...G.....GWW S99 D99 E99 A99 H97 G99 V97 W99 
15 12 3	S.....S..CDE.AACDEHHH.DE.BVG...BVGWW B96 C98 D98 S99 A98 H96 G99 W99 
15 11 4	.BVCDE.BVCDE.AA.DESHHH..S..G.....GWW S98 C99 D99 E99 A98 H95 G99 V96 W99 
15 11 4	S..CDES..CDEAA..DE.HHH...BVG...BVGWW B96 S99 C99 D99 E99 A97 H97 G99 W99 
15 12 3	S..C.ES..CDEAA..DEHHH.D..BVG...BVGWW B96 C99 D98 S99 E99 A97 H96 G99 W99 
15 12 3	S..C..S..CD.AA..DEHHH.DE.BVG.E.BVGWW B96 C99 D98 S99 E99 A97 H96 G99 W99 
15 12 3	S..C..S..C.EAA..DEHHH.DE.BVGD..BVGWW B96 C99 D97 S99 A97 H96 G99 W99 
15 11 4	.BVCDE.BVCDE..AADESHHH..S..G.....GWW S98 C99 D99 E99 A97 H95 G99 V96 W99 
15 12 3	S.....S..CDEAA.CDEHHH.DE.BVG...BVGWW B96 C98 D98 S99 A97 H96 G99 W99 
15 11 4	S..CD.S..CD.AA..DE.HHH.E.BVG.E.BVGWW B96 S99 C99 D99 E99 A97 H97 G99 W99 
15 12 3	...C.....CD.SAA.DESHHHDE.BVG.E.BVGWW B96 C99 D98 S99 E99 A98 H97 G99 W99 
15 11 4	......S..CDESAACDE.HHHDE.BVG...BVGWW C98 D98 A98 H97 B96 G99 W99 
15 8 7	SB..DESB.CDEAAVCDE..VHHH...G.....GWW S99 D99 E99 A99 H97 G99 V98 W99 
15 11 4	.BVCD..BVCD.AA..DE..HHHES..G.ES..GWW S97 C99 D99 E97 A99 H96 G99 V96 W99 
15 12 3	...C.....C.EAA..DE.HHHDESBVGD.SBVGWW B96 C99 D97 S97 A97 H97 G99 W99 
15 12 3	S..C.ES..CDEAA..DE.HHHD..BVG...BVGWW B96 C99 D98 S99 E99 A97 H97 G99 W99 
15 12 3	...C.....C.ESAA.DESHHHDE.BVGD..BVGWW B96 C99 D97 S99 A98 H97 G99 W99 
15 12 3	S..C..S..CD.AA..DE.HHHDE.BVG.E.BVGWW B96 C99 D98 S99 E99 A97 H97 G99 W99 
15 12 3	S..C.ES..CDE.AA.DE.HHHD..BVG...BVGWW B96 C99 D98 S99 E99 A98 H97 G99 W99 
15 12 3	S..C.ES..CDE..AADEHHHGD..BVG...BV.WW B96 C99 D98 S99 E99 A99 H96 G98 W99 
15 11 4	.BVCD..BVCD.AA..DES.HHHES..G.E...GWW S98 C99 D99 E97 A99 H96 G99 V96 W99 
15 11 4	.B.....B.CD.AA.CDEHHHGDES.VG.ES.VWW. S97 C98 E99 A99 H98 G98 W98 
15 8 7	.B..DE.BVCDEAAVCDES..HHHS..G.....GWW S98 D99 E99 A99 H97 G99 V97 W99 
15 12 3	...C.E...CDE.AA.DESHHHD.SBVG...BVGWW B96 C99 D98 S98 E99 A98 H97 G99 W99 
15 8 7	.B..DE.BVCDEAAVCDE...HHHS..G..S..GWW S97 D99 E99 A99 H97 G99 V97 W99 
15 12 3	S..C..S..CD...AADEHHHGDE.BVG.E.BV.WW B96 C99 D98 S99 E99 A99 H96 G98 W99 
15 10 5	....D.S...DESAACDEHHHC.E.BVG...BVGWW C97 D99 A98 H96 B96 G99 W99 
15 11 4	.BVCD..BVCD.AA..DESHHH.ES..G.E...GWW S98 C99 D99 E97 A99 H95 G99 V96 W99 
15 8 7	.B..DE.B.CDEAAVCDE..VHHHS..G..S..GWW S97 D99 E99 A99 H97 G99 V98 W99 
15 11 4	...CDES..CDESAA.DEHHHG...BVG...BV.WW B96 C99 D99 E99 A98 H96 G98 W99 
15 11 4	S...D.S..CDE.AACDEHHH..E.BVG...BVGWW B96 S99 C98 D99 A98 H96 G99 W99 
15 11 4	...CDES..CDES.AADEHHHG...BVG...BVWW. B96 C99 D99 E99 A99 H96 G98 W98 
15 11 4	S..CDES..CDE.AA.DE.HHH...BVG...BVGWW B96 S99 C99 D99 E99 A98 H97 G99 W99 
15 10 5	....D.S..CDESAACDE.HHH.E.BVG...BVGWW C98 D99 A98 H97 B96 G99 W99 
15 11 4	...C.ES..C.ES.AADEHHHGD..BVGD..BV.WW B96 C99 D97 E99 A99 H96 G98 W99 
15 11 4	SBVCDESBVCDEAA..DEHHHG.....G......WW S99 C99 D99 E99 A99 H94 G98 V96 W99 
15 11 4	S..C.ES..C.E..AADE.HHHD..BVGD..BVGWW B96 S99 C99 D97 E99 A99 H97 G99 W99 
15 10 5	S...D.S..CDEAA.CDE.BHHHE.BVG....VGWW B97 S99 C98 D99 A97 H98 G99 W99 
15 11 4	SBVCD.SBVCD.AA..DEHHH..E...G.E...GWW S99 C99 D99 E97 A99 H94 G99 V96 W99 
15 11 4	...CD.S..CD.SAA.DEHHHG.E.BVG.E.BV.WW B96 C99 D99 E99 A98 H96 G98 W99 
15 11 4	...C..S..C..S.AADEHHHGDE.BVGDE.BV.WW B96 C99 D97 E99 A99 H96 G98 W99 
15 11 4	...C..S..C..SAA.DE.HHHDE.BVGDE.BVGWW B96 C99 D97 E99 A98 H97 G99 W99 
15 11 4	...C.ES..C.ESAA.DE.HHHD..BVGD..BVGWW B96 C99 D97 E99 A98 H97 G99 W99 
15 11 4	...CD....CD.SAA.DESHHH.E.BVG.E.BVGWW B96 C99 D99 S99 E99 A98 H97 G99 W99 
15 10 5	...CD.S..CDESAAGDEHHHG.E.BV....BV.WW B96 C99 D99 A98 H96 G97 W99 
15 11 4	S..CDES..CDE.AA.DEHHH....BVG...BVGWW B96 S99 C99 D99 E99 A98 H96 G99 W99 
15 9 6	SB..DESB.CDE.AACDE..VHHH..VG.....GWW S99 C98 D99 E99 H97 G99 V99 W99 
15 12 3	SBVC.ESBVCDE..AADEHHH.D....G.....GWW S99 C99 D98 E99 A97 H94 G99 V96 W99 
15 12 3	SBVCD.SBVCDE..AADEHHH..E...G.....GWW S99 C99 D99 E98 A97 H94 G99 V96 W99 
15 11 4	.B.C...B.CD.AA.GDEHHHGDES.V..ES.VWW. S97 C99 E99 A99 H98 G97 W98 
15 10 5	S...D.S..CDE.AACDE.BHHHE.BVG....VGWW B97 S99 C98 D99 A98 H98 G99 W99 
15 10 5	....D....CDE.AACDES.HHHESBVG...BVGWW C98 D99 A98 S98 H98 B96 G99 W99 
15 12 3	SBVC.ESBVCDE.AA.DEHHH.D....G.....GWW S99 C99 D98 E99 A98 H94 G99 V96 W99 
15 12 3	SBVCD.SBVCDE.AA.DEHHH..E...G.....GWW S99 C99 D99 E98 A98 H94 G99 V96 W99 
15 11 4	S..CDES..CDEAA..DEHHH....BVG...BVGWW B96 S99 C99 D99 E99 A97 H96 G99 W99 
15 10 5	....D....CDE.AACDESBHHHESBVG....VGWW C98 D99 A98 S98 B97 H98 G99 W99 
15 9 6	.B.....B....AA.CDEHHHCDES.VGDES.VGWW S97 C99 D99 E99 A99 H98 G99 W99 
15 11 4	...CDE...CDE.AA.DE.HHH..SBVG..SBVGWW B96 C99 D99 S97 E99 A98 H97 G99 W99 
15 11 4	...CD....CD..AA.DE.HHH.ESBVG.ESBVGWW B96 C99 D99 S97 E99 A98 H97 G99 W99 
15 11 4	S..C..S..C....AADEHHH.DE.BVGDE.BVGWW B96 S99 C99 D97 E99 A99 H96 G99 W99 
15 9 6	.B.....B.C..AA.CDEHHHGDES.VGDES.V.WW S97 D99 E99 A99 H98 G98 W99 
15 10 5	....D....CDEAA.CDESBHHHESBVG....VGWW C98 D99 A97 S98 B97 H98 G99 W99 
15 12 3	...C.E...CDEAA..DESHHHD.SBVG...BVGWW B96 C99 D98 S98 E99 A97 H97 G99 W99 
15 11 4	S...D.S..CDEAA.CDEHHH..E.BVG...BVGWW B96 S99 C98 D99 A97 H96 G99 W99 
15 10 5	....D....CDE.AACDE..HHHESBVG..SBVGWW C98 D99 A98 H98 S97 B96 G99 W99 
15 11 4	S..C..S..C....AADE.HHHDE.BVGDE.BVGWW B96 S99 C99 D97 E99 A99 H97 G99 W99 
15 11 4	.BVCD..BVCD.AA..DEHHH..ES..G.ES..GWW S97 C99 D99 E97 A99 H94 G99 V96 W99 
15 11 4	...C.E...C.E..AADEHHH.D.SBVGD.SBVGWW B96 C99 D97 S97 E99 A99 H96 G99 W99 
15 11 4	.B.C.E.B.C.EAA..DEHHHGD.S.VGD.S.VWW. S97 C99 D99 E99 A99 H98 G98 W98 
15 11 4	...CDE...CDEAA..DEHHH...SBVG..SBVGWW B96 C99 D99 S97 E99 A97 H96 G99 W99 
15 11 4	.BVC.E.BVC.EAA..DEHHH.D.S..GD.S..GWW S97 C99 D97 E99 A99 H94 G99 V96 W99 
15 11 4	...CD....CD.AA..DEHHH..ESBVG.ESBVGWW B96 C99 D99 S97 E99 A97 H96 G99 W99 
15 11 4	...CDE...CDE..AADEHHHG..SBVG..SBV.WW B96 C99 D99 S97 E99 A99 H96 G98 W99 
15 11 4	.B.CDE.B.CDE.AA.DEHHHG..S.VG..S.VWW. S97 C99 D99 E95 H98 G98 W98 
15 9 6	.B...E.B.C.EAA.CDEHHHGD.S.VGD.S.V.WW S97 D99 E99 A99 H98 G98 W99 
15 11 4	...CD....CD...AADEHHHG.ESBVG.ESBV.WW B96 C99 D99 S97 E99 A99 H96 G98 W99 
15 10 5	.B.C.E.B.CDE.AAGDEHHHGD.S.V...S.VWW. S97 C99 E99 H98 G97 W98 
15 11 4	...CDE...CDEAA..DE.HHH..SBVG..SBVGWW B96 C99 D99 S97 E99 A97 H97 G99 W99 
15 11 4	...CD....CD.AA..DE.HHH.ESBVG.ESBVGWW B96 C99 D99 S97 E99 A97 H97 G99 W99 
