0 0 0	VVBC....BCDEAABCDEHJ..F.HJNNFI.KK.FI 
9 9 0	.VVCDE..BCDEAABCFI..B.FIHJNNF.HJ..KK V99 B99 D99 E99 H99 J99 F99 I98 K97 
9 9 0	..VVD...BCD.AABCFE..BCFEHJNNFIHJKK.I V98 B99 C99 D99 E99 H99 J99 F99 K99 
9 9 0	..VVD...BCD.AABCFE..BCFEHJNNFIHJ.KKI V98 B99 C99 D99 E99 H99 J99 F99 K98 
9 9 0	..VVDE..BCDEAABCF..JBCFIHJNNFIH.KK.. V98 B99 C99 D99 E99 H99 F99 I99 K99 
9 9 0	..VVDE..BCDEAABCF..JBCFIHJNNFIH..KK. V98 B99 C99 D99 E99 H99 F99 I99 K98 
9 9 0	..VVDE..BCDEAABCF..JBCFIHJNNFIH...KK V98 B99 C99 D99 E99 H99 F99 I99 K97 
9 9 0	..VVDE..BCDEAABCFI.JBCFIHJNNF.H.KK.. V98 B99 C99 D99 E99 H99 F99 I98 K99 
9 9 0	..VVDE..BCDEAABCFI.JBCFIHJNNF.H..KK. V98 B99 C99 D99 E99 H99 F99 I98 K98 
9 9 0	..VVDE..BCDEAABCFI.JBCFIHJNNF.H...KK V98 B99 C99 D99 E99 H99 F99 I98 K97 
9 9 0	..VVDE..BCDEAABCF...BCF.HJNNFIHJKK.I V98 B99 C99 D99 E99 H99 J99 F99 K99 
9 9 0	..VVDE..BCDEAABCF...BCF.HJNNFIHJ.KKI V98 B99 C99 D99 E99 H99 J99 F99 K98 
9 9 0	..VVDE..BCDEAABC....BCFIHJNNFIHJKKF. V98 B99 C99 D99 E99 H99 J99 I99 K99 
9 9 0	..VVDE..BCDEAABC.I..BCFIHJNNF.HJKKF. V98 B99 C99 D99 E99 H99 J99 I98 K99 
9 9 0	..VVDE..BCDEAABCF.H.BCFIHJNNFI.JKK.. V98 B99 C99 D99 E99 J99 F99 I99 K99 
9 9 0	..VVDE..BCDEAABCF.H.BCFIHJNNFI.J.KK. V98 B99 C99 D99 E99 J99 F99 I99 K98 
9 9 0	..VVDE..BCDEAABCF.H.BCFIHJNNFI.J..KK V98 B99 C99 D99 E99 J99 F99 I99 K97 
9 9 0	..VVDE..BCDEAABCFIH.BCFIHJNNF..JKK.. V98 B99 C99 D99 E99 J99 F99 I98 K99 
9 9 0	..VVDE..BCDEAABCFIH.BCFIHJNNF..J.KK. V98 B99 C99 D99 E99 J99 F99 I98 K98 
9 9 0	..VVDE..BCDEAABCFIH.BCFIHJNNF..J..KK V98 B99 C99 D99 E99 J99 F99 I98 K97 
9 9 0	..VVD...BCDEAABCFE..BCFIHJNNFIHJKK.. V98 B99 C99 D99 H99 J99 F99 I99 K99 
9 9 0	..VVD...BCDEAABCFE..BCFIHJNNFIHJ.KK. V98 B99 C99 D99 H99 J99 F99 I99 K98 
9 9 0	..VVD...BCDEAABCFE..BCFIHJNNFIHJ..KK V98 B99 C99 D99 H99 J99 F99 I99 K97 
9 9 0	..BVVE..BCDEAABCD....CFIHJNNFIHJKKF. V97 B98 C99 E99 H99 J99 I99 K99 
9 9 0	..BVVE..BCDEAABCDI...CFIHJNNF.HJKKF. V97 B98 C99 E99 H99 J99 I98 K99 
9 9 0	..BCVV..BCD.AABCDE....FEHJNNFIHJKKFI V96 B98 C98 E99 H99 J99 K99 
9 9 0	..BCVV..BCDEAABCDE....FIHJNNFIHJKKF. V96 B98 C98 H99 J99 I99 K99 
9 9 0	VV..DE..BCDEAABCF...BCFIHJNNFIHJKK.. B99 C99 D99 E99 H99 J99 F99 I99 K99 
9 9 0	VV..DE..BCDEAABCF...BCFIHJNNFIHJ.KK. B99 C99 D99 E99 H99 J99 F99 I99 K98 
9 9 0	VV..DE..BCDEAABCF...BCFIHJNNFIHJ..KK B99 C99 D99 E99 H99 J99 F99 I99 K97 
9 9 0	VV..DE..BCDEAABCFI..BCFIHJNNF.HJKK.. B99 C99 D99 E99 H99 J99 F99 I98 K99 
9 9 0	VV..DE..BCDEAABCFI..BCFIHJNNF.HJ.KK. B99 C99 D99 E99 H99 J99 F99 I98 K98 
9 9 0	VV..DE..BCDEAABCFI..BCFIHJNNF.HJ..KK B99 C99 D99 E99 H99 J99 F99 I98 K97 
10 10 0	.VV.DE..BCDEAABCF...BCFIHJNNFIHJKK.. V99 B99 C99 D99 E99 H99 J99 F99 I99 K99 
10 10 0	.VV.DE..BCDEAABCF...BCFIHJNNFIHJ.KK. V99 B99 C99 D99 E99 H99 J99 F99 I99 K98 
10 10 0	.VV.DE..BCDEAABCF...BCFIHJNNFIHJ..KK V99 B99 C99 D99 E99 H99 J99 F99 I99 K97 
10 10 0	.VV.DE..BCDEAABCFI..BCFIHJNNF.HJKK.. V99 B99 C99 D99 E99 H99 J99 F99 I98 K99 
10 10 0	.VV.DE..BCDEAABCFI..BCFIHJNNF.HJ.KK. V99 B99 C99 D99 E99 H99 J99 F99 I98 K98 
10 10 0	.VV.DE..BCDEAABCFI..BCFIHJNNF.HJ..KK V99 B99 C99 D99 E99 H99 J99 F99 I98 K97 
10 10 0	..VVDE..BCDEAABCF...BCFIHJNNFIHJKK.. V98 B99 C99 D99 E99 H99 J99 F99 I99 K99 
10 10 0	..VVDE..BCDEAABCF...BCFIHJNNFIHJ.KK. V98 B99 C99 D99 E99 H99 J99 F99 I99 K98 
10 10 0	..VVDE..BCDEAABCF...BCFIHJNNFIHJ..KK V98 B99 C99 D99 E99 H99 J99 F99 I99 K97 
10 10 0	..VVDE..BCDEAABCFI..BCFIHJNNF.HJKK.. V98 B99 C99 D99 E99 H99 J99 F99 I98 K99 
10 10 0	..VVDE..BCDEAABCFI..BCFIHJNNF.HJ.KK. V98 B99 C99 D99 E99 H99 J99 F99 I98 K98 
10 10 0	..VVDE..BCDEAABCFI..BCFIHJNNF.HJ..KK V98 B99 C99 D99 E99 H99 J99 F99 I98 K97 
