0 0 0	.B....SB.CDESAACDEHHHGDE..VG....VWW. 
11 11 0	...C.E...CDES.AADESHHHD..BVG...BVGWW B96 C99 D98 E99 S99 A99 H97 G99 W99 
11 11 0	...C.E...C.ES.AADESHHHD..BVGD..BVGWW B96 C99 D97 E99 S99 A99 H97 G99 W99 
11 11 0	....DE...CDE.AACDES.HHH.SBVG...BVGWW C98 D99 E99 A98 S98 H98 B96 G99 W99 
11 11 0	...CDE...CDE.AA.DESHHH..SBVG...BVGWW B96 C99 D99 E99 S98 A98 H97 G99 W99 
11 11 0	....DE...CDEAA.CDES.HHH.SBVG...BVGWW C98 D99 E99 A97 S98 H98 B96 G99 W99 
11 11 0	...CDE...CDEAA..DESHHH..SBVG...BVGWW B96 C99 D99 E99 S98 A97 H97 G99 W99 
11 11 0	...C.E...CDE..AADESHHHD.SBVG...BVGWW B96 C99 D98 E99 S98 A99 H97 G99 W99 
11 11 0	...C.E...C.E..AADESHHHD.SBVGD..BVGWW B96 C99 D97 E99 S98 A99 H97 G99 W99 
11 11 0	....DE...CDE.AACDE..HHH.SBVG..SBVGWW C98 D99 E99 A98 H98 S97 B96 G99 W99 
11 11 0	...CDE...CDE.AA.DE.HHH..SBVG..SBVGWW B96 C99 D99 E99 S97 A98 H97 G99 W99 
11 11 0	...CDE...CDE.AA.DEHHH...SBVG..SBVGWW B96 C99 D99 E99 S97 A98 H96 G99 W99 
11 11 0	....DE...CDEAA.CDE..HHH.SBVG..SBVGWW C98 D99 E99 A97 H98 S97 B96 G99 W99 
11 11 0	...CDE...CDEAA..DE.HHH..SBVG..SBVGWW B96 C99 D99 E99 S97 A97 H97 G99 W99 
11 11 0	...CDE...CDEAA..DEHHH...SBVG..SBVGWW B96 C99 D99 E99 S97 A97 H96 G99 W99 
11 11 0	...C.E...CDE..AADE.HHHD.SBVG..SBVGWW B96 C99 D98 E99 S97 A99 H97 G99 W99 
11 11 0	...C.E...C.E..AADE.HHHD.SBVGD.SBVGWW B96 C99 D97 E99 S97 A99 H97 G99 W99 
11 11 0	...C.E...CDE..AADEHHH.D.SBVG..SBVGWW B96 C99 D98 E99 S97 A99 H96 G99 W99 
11 11 0	...C.E...C.E..AADEHHH.D.SBVGD.SBVGWW B96 C99 D97 E99 S97 A99 H96 G99 W99 
11 11 0	...CDE...CDE..AADEHHHG..SBVG..SBV.WW B96 C99 D99 E99 S97 A99 H96 G98 W99 
11 11 0	....DES..CDESAACDE.HHH...BVG...BVGWW C98 D99 E99 A98 H97 B96 G99 W99 
11 11 0	....DES..CDESAACDEHHH....BVG...BVGWW C98 D99 E99 A98 H96 B96 G99 W99 
11 11 0	...C.ES..CDESAA.DE.HHHD..BVG...BVGWW B96 C99 D98 E99 A98 H97 G99 W99 
11 11 0	...C.ES..C.ESAA.DE.HHHD..BVGD..BVGWW B96 C99 D97 E99 A98 H97 G99 W99 
11 11 0	....DES...DESAACDEHHHC...BVG...BVGWW C97 D99 E99 A98 H96 B96 G99 W99 
11 11 0	...C.ES..CDESAA.DEHHH.D..BVG...BVGWW B96 C99 D98 E99 A98 H96 G99 W99 
11 11 0	...C.ES..C.ESAA.DEHHH.D..BVGD..BVGWW B96 C99 D97 E99 A98 H96 G99 W99 
11 11 0	...CDES..CDESAA.DEHHHG...BVG...BV.WW B96 C99 D99 E99 A98 H96 G98 W99 
11 11 0	...CDES..CDESAAGDEHHHG...BV....BV.WW B96 C99 D99 E99 A98 H96 G97 W99 
11 11 0	...C.ES..CDES.AADEHHHGD..BVG...BV.WW B96 C99 D98 E99 A99 H96 G98 W99 
11 11 0	...C.ES..C.ES.AADEHHHGD..BVGD..BV.WW B96 C99 D97 E99 A99 H96 G98 W99 
11 11 0	...CDES..CDES.AADEHHHG...BVG...BVWW. B96 C99 D99 E99 A99 H96 G98 W98 
11 11 0	....DE...CDESAACDESB.HHH.BVG....VGWW C98 D99 E99 S99 A98 B97 H97 G99 W99 
11 11 0	...CDE...CDESAA.DESBVHHH.BVG.....GWW B97 C99 D99 E99 S99 A98 H97 V99 G99 W99 
11 11 0	....DE...CDE.AACDESB.HHHSBVG....VGWW C98 D99 E99 A98 S98 B97 H97 G99 W99 
11 11 0	...CDE...CDE.AA.DESBVHHHSBVG.....GWW B97 C99 D99 E99 S98 A98 H97 V99 G99 W99 
11 11 0	....DE...CDEAA.CDESB.HHHSBVG....VGWW C98 D99 E99 A97 S98 B97 H97 G99 W99 
11 11 0	...CDE...CDEAA..DESBVHHHSBVG.....GWW B97 C99 D99 E99 S98 A97 H97 V99 G99 W99 
11 11 0	...CDE...CDEAAV.DESBVHHHSB.G.....GWW B97 C99 D99 E99 S98 A97 H97 V98 G99 W99 
11 11 0	...CDE..VCDEAAV.DESB.HHHSB.G.....GWW B97 C99 D99 E99 S98 A97 H97 V97 G99 W99 
11 11 0	..VCDE..VCDEAA..DESB.HHHSB.G.....GWW B97 C99 D99 E99 S98 A97 H97 V96 G99 W99 
11 11 0	....DE...CDE.AACDE.B.HHHSBVG..S.VGWW C98 D99 E99 A98 B97 H97 S97 G99 W99 
11 11 0	...CDE...CDE.AA.DE.BVHHHSBVG..S..GWW B97 C99 D99 E99 S97 A98 H97 V99 G99 W99 
11 11 0	....DE...CDEAA.CDE.B.HHHSBVG..S.VGWW C98 D99 E99 A97 B97 H97 S97 G99 W99 
11 11 0	...CDE...CDEAA..DE.BVHHHSBVG..S..GWW B97 C99 D99 E99 S97 A97 H97 V99 G99 W99 
11 11 0	...CDE...CDEAAV.DE.BVHHHSB.G..S..GWW B97 C99 D99 E99 S97 A97 H97 V98 G99 W99 
11 11 0	...CDE..VCDEAAV.DE.B.HHHSB.G..S..GWW B97 C99 D99 E99 S97 A97 H97 V97 G99 W99 
11 11 0	..VCDE..VCDEAA..DE.B.HHHSB.G..S..GWW B97 C99 D99 E99 S97 A97 H97 V96 G99 W99 
11 11 0	....DES..CDESAACDE.BVHHH.BVG.....GWW C98 D99 E99 A98 B97 H97 V99 G99 W99 
11 11 0	....DE...CDESAACDES..HHH.BVG...BVGWW C98 D99 E99 S99 A98 H97 B96 G99 W99 
11 11 0	...CDE...CDESAA.DES.VHHH.BVG...B.GWW B96 C99 D99 E99 S99 A98 H97 V99 G99 W99 
11 11 0	....DE...CDE.AACDES..HHHSBVG...BVGWW C98 D99 E99 A98 S98 H97 B96 G99 W99 
11 11 0	...CDE...CDE.AA.DES.VHHHSBVG...B.GWW B96 C99 D99 E99 S98 A98 H97 V99 G99 W99 
11 11 0	....DE...CDEAA.CDES..HHHSBVG...BVGWW C98 D99 E99 A97 S98 H97 B96 G99 W99 
11 11 0	...CDE...CDEAA..DES.VHHHSBVG...B.GWW B96 C99 D99 E99 S98 A97 H97 V99 G99 W99 
11 11 0	...CDE...CDEAAV.DES.VHHHSB.G...B.GWW B96 C99 D99 E99 S98 A97 H97 V98 G99 W99 
11 11 0	...CDE..VCDEAAV.DES..HHHSB.G...B.GWW B96 C99 D99 E99 S98 A97 H97 V97 G99 W99 
11 11 0	..VCDE..VCDEAA..DES..HHHSB.G...B.GWW B96 C99 D99 E99 S98 A97 H97 V96 G99 W99 
11 11 0	....DE...CDE.AACDE...HHHSBVG..SBVGWW C98 D99 E99 A98 H97 S97 B96 G99 W99 
11 11 0	...CDE...CDE.AA.DE..VHHHSBVG..SB.GWW B96 C99 D99 E99 S97 A98 H97 V99 G99 W99 
11 11 0	....DE...CDEAA.CDE...HHHSBVG..SBVGWW C98 D99 E99 A97 H97 S97 B96 G99 W99 
11 11 0	...CDE...CDEAA..DE..VHHHSBVG..SB.GWW B96 C99 D99 E99 S97 A97 H97 V99 G99 W99 
11 11 0	...CDE...CDEAAV.DE..VHHHSB.G..SB.GWW B96 C99 D99 E99 S97 A97 H97 V98 G99 W99 
11 11 0	...CDE..VCDEAAV.DE...HHHSB.G..SB.GWW B96 C99 D99 E99 S97 A97 H97 V97 G99 W99 
11 11 0	..VCDE..VCDEAA..DE...HHHSB.G..SB.GWW B96 C99 D99 E99 S97 A97 H97 V96 G99 W99 
11 11 0	....DES..CDESAACDE..VHHH.BVG...B.GWW C98 D99 E99 A98 H97 B96 V99 G99 W99 
11 11 0	.B.CDE.B.CDEAA..DEHHHG..S.VG..S.VWW. S97 C99 D99 E99 A99 H98 G98 W98 
11 11 0	.B.CDE.B.CDEAA.GDEHHHG..S.V...S.VWW. S97 C99 D99 E99 A99 H98 G97 W98 
11 11 0	.B.CD..BVCDEAAV.DES.HHHES..G.....GWW S98 C99 D99 E98 A99 H96 G99 V97 W99 
11 11 0	.B.CD..BVCD.AAV.DES.HHHES..G.E...GWW S98 C99 D99 E97 A99 H96 G99 V97 W99 
11 11 0	.B.C.E.BVCDEAAV.DESHHHD.S..G.....GWW S98 C99 D98 E99 A99 H95 G99 V97 W99 
11 11 0	.B.C.E.BVC.EAAV.DESHHHD.S..GD....GWW S98 C99 D97 E99 A99 H95 G99 V97 W99 
11 11 0	.B.CD..BVCDEAAV.DESHHH.ES..G.....GWW S98 C99 D99 E98 A99 H95 G99 V97 W99 
11 11 0	.B.CD..BVCD.AAV.DESHHH.ES..G.E...GWW S98 C99 D99 E97 A99 H95 G99 V97 W99 
11 11 0	.BVCDE.BVCDE.AA.DES.HHH.S..G.....GWW S98 C99 D99 E99 A98 H96 G99 V96 W99 
11 11 0	.BVCDE.BVCDE.AA.DESHHH..S..G.....GWW S98 C99 D99 E99 A98 H95 G99 V96 W99 
11 11 0	..VCDE.BVCDE.BAADES..HHHS..G.....GWW B99 V96 C99 D99 E99 A97 S98 H97 G99 W99 
11 11 0	..VCDE..VCDE.BAADESB.HHHS..G.....GWW B98 V96 C99 D99 E99 A97 S98 H97 G99 W99 
11 11 0	..VCDE..VCDE..AADESB.HHHSB.G.....GWW B97 V96 C99 D99 E99 A97 S98 H97 G99 W99 
11 11 0	..VCDE..VCDE..AADES..HHHSB.G...B.GWW B96 V96 C99 D99 E99 A97 S98 H97 G99 W99 
11 11 0	.BVCDE.BVCDE..AADES.HHH.S..G.....GWW S98 C99 D99 E99 A97 H96 G99 V96 W99 
11 11 0	.BVCDE.BVCDE..AADESHHH..S..G.....GWW S98 C99 D99 E99 A97 H95 G99 V96 W99 
11 11 0	.BVCD..BVCDEAA..DES.HHHES..G.....GWW S98 C99 D99 E98 A99 H96 G99 V96 W99 
11 11 0	.BVCD..BVCD.AA..DES.HHHES..G.E...GWW S98 C99 D99 E97 A99 H96 G99 V96 W99 
11 11 0	.BVC.E.BVCDEAA..DESHHHD.S..G.....GWW S98 C99 D98 E99 A99 H95 G99 V96 W99 
11 11 0	.BVC.E.BVC.EAA..DESHHHD.S..GD....GWW S98 C99 D97 E99 A99 H95 G99 V96 W99 
11 11 0	.BVCD..BVCDEAA..DESHHH.ES..G.....GWW S98 C99 D99 E98 A99 H95 G99 V96 W99 
11 11 0	.BVCD..BVCD.AA..DESHHH.ES..G.E...GWW S98 C99 D99 E97 A99 H95 G99 V96 W99 
11 11 0	.B.CD..BVCDEAAV.DE..HHHES..G..S..GWW S97 C99 D99 E98 A99 H96 G99 V97 W99 
11 11 0	.B.CD..BVCD.AAV.DE..HHHES..G.ES..GWW S97 C99 D99 E97 A99 H96 G99 V97 W99 
11 11 0	.B.C.E.BVCDEAAV.DE.HHHD.S..G..S..GWW S97 C99 D98 E99 A99 H95 G99 V97 W99 
11 11 0	.B.C.E.BVC.EAAV.DE.HHHD.S..GD.S..GWW S97 C99 D97 E99 A99 H95 G99 V97 W99 
11 11 0	.B.CD..BVCDEAAV.DE.HHH.ES..G..S..GWW S97 C99 D99 E98 A99 H95 G99 V97 W99 
11 11 0	.B.CD..BVCD.AAV.DE.HHH.ES..G.ES..GWW S97 C99 D99 E97 A99 H95 G99 V97 W99 
11 11 0	.B.C.E.BVCDEAAV.DEHHH.D.S..G..S..GWW S97 C99 D98 E99 A99 H94 G99 V97 W99 
11 11 0	.B.C.E.BVC.EAAV.DEHHH.D.S..GD.S..GWW S97 C99 D97 E99 A99 H94 G99 V97 W99 
11 11 0	.B.CD..BVCDEAAV.DEHHH..ES..G..S..GWW S97 C99 D99 E98 A99 H94 G99 V97 W99 
11 11 0	.B.CD..BVCD.AAV.DEHHH..ES..G.ES..GWW S97 C99 D99 E97 A99 H94 G99 V97 W99 
11 11 0	.B.CDE.BVCDEAAV.DEHHHG..S..G..S...WW S97 C99 D99 E99 A99 H94 G98 V97 W99 
11 11 0	.B.CDE.BVCDEAAVGDEHHHG..S.....S...WW S97 C99 D99 E99 A99 H94 G97 V97 W99 
11 11 0	.BVCDE.BVCDE.AA.DE..HHH.S..G..S..GWW S97 C99 D99 E99 A98 H96 G99 V96 W99 
11 11 0	.BVCDE.BVCDE.AA.DE.HHH..S..G..S..GWW S97 C99 D99 E99 A98 H95 G99 V96 W99 
11 11 0	.BVCDE.BVCDE.AA.DEHHH...S..G..S..GWW S97 C99 D99 E99 A98 H94 G99 V96 W99 
11 11 0	..VCDE.BVCDE.BAADE...HHHS..G..S..GWW B99 V96 C99 D99 E99 A97 H97 S97 G99 W99 
11 11 0	..VCDE..VCDE.BAADE.B.HHHS..G..S..GWW B98 V96 C99 D99 E99 A97 H97 S97 G99 W99 
11 11 0	..VCDE..VCDE..AADE.B.HHHSB.G..S..GWW B97 V96 C99 D99 E99 A97 H97 S97 G99 W99 
11 11 0	..VCDE..VCDE..AADE...HHHSB.G..SB.GWW B96 V96 C99 D99 E99 A97 H97 S97 G99 W99 
11 11 0	.BVCDE.BVCDE..AADE..HHH.S..G..S..GWW S97 C99 D99 E99 A97 H96 G99 V96 W99 
11 11 0	.BVCDE.BVCDE..AADE.HHH..S..G..S..GWW S97 C99 D99 E99 A97 H95 G99 V96 W99 
11 11 0	.BVCDE.BVCDE..AADEHHH...S..G..S..GWW S97 C99 D99 E99 A97 H94 G99 V96 W99 
11 11 0	.BVCD..BVCDEAA..DE..HHHES..G..S..GWW S97 C99 D99 E98 A99 H96 G99 V96 W99 
11 11 0	.BVCD..BVCD.AA..DE..HHHES..G.ES..GWW S97 C99 D99 E97 A99 H96 G99 V96 W99 
11 11 0	.BVC.E.BVCDEAA..DE.HHHD.S..G..S..GWW S97 C99 D98 E99 A99 H95 G99 V96 W99 
11 11 0	.BVC.E.BVC.EAA..DE.HHHD.S..GD.S..GWW S97 C99 D97 E99 A99 H95 G99 V96 W99 
11 11 0	.BVCD..BVCDEAA..DE.HHH.ES..G..S..GWW S97 C99 D99 E98 A99 H95 G99 V96 W99 
11 11 0	.BVCD..BVCD.AA..DE.HHH.ES..G.ES..GWW S97 C99 D99 E97 A99 H95 G99 V96 W99 
11 11 0	.BVC.E.BVCDEAA..DEHHH.D.S..G..S..GWW S97 C99 D98 E99 A99 H94 G99 V96 W99 
11 11 0	.BVC.E.BVC.EAA..DEHHH.D.S..GD.S..GWW S97 C99 D97 E99 A99 H94 G99 V96 W99 
11 11 0	.BVCD..BVCDEAA..DEHHH..ES..G..S..GWW S97 C99 D99 E98 A99 H94 G99 V96 W99 
11 11 0	.BVCD..BVCD.AA..DEHHH..ES..G.ES..GWW S97 C99 D99 E97 A99 H94 G99 V96 W99 
11 11 0	.BVCDE.BVCDEAA..DEHHHG..S..G..S...WW S97 C99 D99 E99 A99 H94 G98 V96 W99 
11 11 0	.BVCDE.BVCDEAA.GDEHHHG..S.....S...WW S97 C99 D99 E99 A99 H94 G97 V96 W99 
11 11 0	...CD..B.CDE.BAADEHHHG.ES.VG..S.VWW. B99 C99 D99 S97 A99 H98 G98 W98 
11 11 0	.B.CD..B.CD...AAD.HHHG.ES.VG.ES.VWWE S97 C99 D99 E98 A99 H98 G98 W98 
11 11 0	....D....CDESAACDESHHH.E.BVG...BVGWW C98 D99 S99 A98 H97 B96 G99 W99 
11 11 0	...C.....CDESAA.DESHHHDE.BVG...BVGWW B96 C99 D98 S99 A98 H97 G99 W99 
11 11 0	...C.....C.ESAA.DESHHHDE.BVGD..BVGWW B96 C99 D97 S99 A98 H97 G99 W99 
11 11 0	....D....CDE.AACDESHHH.ESBVG...BVGWW C98 D99 A98 S98 H97 B96 G99 W99 
11 11 0	...C.....CDE.AA.DESHHHDESBVG...BVGWW B96 C99 D98 S98 A98 H97 G99 W99 
11 11 0	...C.....C.E.AA.DESHHHDESBVGD..BVGWW B96 C99 D97 S98 A98 H97 G99 W99 
11 11 0	....D....CDEAA.CDESHHH.ESBVG...BVGWW C98 D99 A97 S98 H97 B96 G99 W99 
11 11 0	...C.....CDEAA..DESHHHDESBVG...BVGWW B96 C99 D98 S98 A97 H97 G99 W99 
11 11 0	...C.....C.EAA..DESHHHDESBVGD..BVGWW B96 C99 D97 S98 A97 H97 G99 W99 
11 11 0	....D....CDE.AACDE.HHH.ESBVG..SBVGWW C98 D99 A98 H97 S97 B96 G99 W99 
11 11 0	....D....CDE.AACDEHHH..ESBVG..SBVGWW C98 D99 A98 H96 S97 B96 G99 W99 
11 11 0	...C.....CDE.AA.DE.HHHDESBVG..SBVGWW B96 C99 D98 S97 A98 H97 G99 W99 
11 11 0	...C.....C.E.AA.DE.HHHDESBVGD.SBVGWW B96 C99 D97 S97 A98 H97 G99 W99 
11 11 0	....D.....DE.AACDEHHHC.ESBVG..SBVGWW C97 D99 A98 H96 S97 B96 G99 W99 
11 11 0	...C.....CDE.AA.DEHHH.DESBVG..SBVGWW B96 C99 D98 S97 A98 H96 G99 W99 
11 11 0	...C.....C.E.AA.DEHHH.DESBVGD.SBVGWW B96 C99 D97 S97 A98 H96 G99 W99 
11 11 0	...CD....CDE.AA.DEHHHG.ESBVG..SBV.WW B96 C99 D99 S97 A98 H96 G98 W99 
11 11 0	...CD....CDE.AAGDEHHHG.ESBV...SBV.WW B96 C99 D99 S97 A98 H96 G97 W99 
11 11 0	....D....CDEAA.CDE.HHH.ESBVG..SBVGWW C98 D99 A97 H97 S97 B96 G99 W99 
11 11 0	....D....CDEAA.CDEHHH..ESBVG..SBVGWW C98 D99 A97 H96 S97 B96 G99 W99 
11 11 0	...C.....CDEAA..DE.HHHDESBVG..SBVGWW B96 C99 D98 S97 A97 H97 G99 W99 
11 11 0	...C.....C.EAA..DE.HHHDESBVGD.SBVGWW B96 C99 D97 S97 A97 H97 G99 W99 
11 11 0	....D.....DEAA.CDEHHHC.ESBVG..SBVGWW C97 D99 A97 H96 S97 B96 G99 W99 
11 11 0	...C.....CDEAA..DEHHH.DESBVG..SBVGWW B96 C99 D98 S97 A97 H96 G99 W99 
11 11 0	...C.....C.EAA..DEHHH.DESBVGD.SBVGWW B96 C99 D97 S97 A97 H96 G99 W99 
11 11 0	...CD....CDEAA..DEHHHG.ESBVG..SBV.WW B96 C99 D99 S97 A97 H96 G98 W99 
11 11 0	...CD....CDEAA.GDEHHHG.ESBV...SBV.WW B96 C99 D99 S97 A97 H96 G97 W99 
11 11 0	...C.....CDE..AADEHHHGDESBVG..SBV.WW B96 C99 D98 S97 A99 H96 G98 W99 
11 11 0	...C.....C.E..AADEHHHGDESBVGD.SBV.WW B96 C99 D97 S97 A99 H96 G98 W99 
11 11 0	...CD....CDE..AADEHHHG.ESBVG..SBVWW. B96 C99 D99 S97 A99 H96 G98 W98 
11 11 0	......S..CDESAACDE.HHHDE.BVG...BVGWW D98 C98 A98 H97 B96 G99 W99 
11 11 0	......S..C.ESAACDE.HHHDE.BVGD..BVGWW D97 C98 A98 H97 B96 G99 W99 
11 11 0	......S..CDESAACDEHHH.DE.BVG...BVGWW D98 C98 A98 H96 B96 G99 W99 
11 11 0	......S..C.ESAACDEHHH.DE.BVGD..BVGWW D97 C98 A98 H96 B96 G99 W99 
11 11 0	....D.S..CDESAACDEHHHG.E.BVG...BV.WW C98 D99 A98 H96 B96 G98 W99 
11 11 0	......S...DESAACDEHHHCDE.BVG...BVGWW D98 A98 C97 H96 B96 G99 W99 
11 11 0	......S....ESAACDEHHHCDE.BVGD..BVGWW D97 A98 C97 H96 B96 G99 W99 
11 11 0	...C..S..CDESAA.DEHHHGDE.BVG...BV.WW B96 C99 D98 A98 H96 G98 W99 
11 11 0	...C..S..CDESAAGDEHHHGDE.BV....BV.WW B96 C99 D98 A98 H96 G97 W99 
11 11 0	...C..S..C.ESAA.DEHHHGDE.BVGD..BV.WW B96 C99 D97 A98 H96 G98 W99 
11 11 0	...C..S..C.ESAAGDEHHHGDE.BV.D..BV.WW B96 C99 D97 A98 H96 G97 W99 
11 11 0	...CD.S..CDESAA.DEHHHG.E.BVG...BVWW. B96 C99 D99 A98 H96 G98 W98 
11 11 0	...CD.S..CDESAAGDEHHHG.E.BV....BVWW. B96 C99 D99 A98 H96 G97 W98 
11 11 0	...C..S..CDES.AADEHHHGDE.BVG...BVWW. B96 C99 D98 A99 H96 G98 W98 
11 11 0	...C..S..C.ES.AADEHHHGDE.BVGD..BVWW. B96 C99 D97 A99 H96 G98 W98 
11 11 0	...CD.S..CD.S.AAD.HHHG.E.BVG.E.BVWWE B96 C99 D99 E98 A99 H96 G98 W98 
11 11 0	.B.CD..B.CD.AA..D.HHHG.ES.VG.ES.VWWE S97 C99 D99 E98 A99 H98 G98 W98 
11 11 0	.B.CD..B.CD.AA.GD.HHHG.ES.V..ES.VWWE S97 C99 D99 E98 A99 H98 G97 W98 
11 11 0	...C...B.CD..BAADEHHHGDES.VG.ES.VWW. B99 C99 S97 A99 E99 H98 G98 W98 
11 11 0	...C.E.B.CDE.BAADEHHHGD.S.VG..S.VWW. B99 C99 E99 S97 A99 H98 G98 W98 
11 11 0	...C...B.CD..BAAD.HHHGDES.VG.ES.VWWE B99 C99 S97 E98 A99 H98 G98 W98 
11 11 0	.B.....BVCDEAAVCDESHHHDES..G.....GWW S98 D98 E98 A99 H95 G99 V97 W99 
11 11 0	.B.....BVCD.AAVCDESHHHDES..G.E...GWW S98 D98 E97 A99 H95 G99 V97 W99 
11 11 0	.B.....BVC.EAAVCDESHHHDES..GD....GWW S98 D97 E98 A99 H95 G99 V97 W99 
11 11 0	.B.....BVC..AAVCDESHHHDES..GDE...GWW S98 D97 E97 A99 H95 G99 V97 W99 
11 11 0	.BV.D..BVCDE.AACDES.HHHES..G.....GWW S98 D99 E98 A98 H96 G99 V96 W99 
11 11 0	.BV.D..BVCD..AACDES.HHHES..G.E...GWW S98 D99 E97 A98 H96 G99 V96 W99 
11 11 0	.BV..E.BVCDE.AACDESHHHD.S..G.....GWW S98 D98 E99 A98 H95 G99 V96 W99 
11 11 0	.BV..E.BVC.E.AACDESHHHD.S..GD....GWW S98 D97 E99 A98 H95 G99 V96 W99 
11 11 0	.BV.D..BVCDE.AACDESHHH.ES..G.....GWW S98 D99 E98 A98 H95 G99 V96 W99 
11 11 0	.BV.D..BVCD..AACDESHHH.ES..G.E...GWW S98 D99 E97 A98 H95 G99 V96 W99 
11 11 0	.BV....BVCDEAA.CDESHHHDES..G.....GWW S98 D98 E98 A99 H95 G99 V96 W99 
11 11 0	.BV....BVCD.AA.CDESHHHDES..G.E...GWW S98 D98 E97 A99 H95 G99 V96 W99 
11 11 0	.BV....BVC.EAA.CDESHHHDES..GD....GWW S98 D97 E98 A99 H95 G99 V96 W99 
11 11 0	.BV....BVC..AA.CDESHHHDES..GDE...GWW S98 D97 E97 A99 H95 G99 V96 W99 
11 11 0	.B.....BVCDEAAVCDE.HHHDES..G..S..GWW S97 D98 E98 A99 H95 G99 V97 W99 
11 11 0	.B.....BVCD.AAVCDE.HHHDES..G.ES..GWW S97 D98 E97 A99 H95 G99 V97 W99 
11 11 0	.B.....BVC.EAAVCDE.HHHDES..GD.S..GWW S97 D97 E98 A99 H95 G99 V97 W99 
11 11 0	.B.....BVC..AAVCDE.HHHDES..GDES..GWW S97 D97 E97 A99 H95 G99 V97 W99 
11 11 0	.B.....BVCDEAAVCDEHHH.DES..G..S..GWW S97 D98 E98 A99 H94 G99 V97 W99 
11 11 0	.B.....BVCD.AAVCDEHHH.DES..G.ES..GWW S97 D98 E97 A99 H94 G99 V97 W99 
11 11 0	.B...E.BV.DEAAVCDEHHHCD.S..G..S..GWW S97 C99 D98 E99 A99 H94 G99 V97 W99 
11 11 0	.B...E.BVCDEAAVCDEHHHGD.S..G..S...WW S97 D98 E99 A99 H94 G98 V97 W99 
11 11 0	.B.....BVC.EAAVCDEHHH.DES..GD.S..GWW S97 D97 E98 A99 H94 G99 V97 W99 
11 11 0	.B.....BVC..AAVCDEHHH.DES..GDES..GWW S97 D97 E97 A99 H94 G99 V97 W99 
11 11 0	.B...E.BV..EAAVCDEHHHCD.S..GD.S..GWW S97 C99 D97 E99 A99 H94 G99 V97 W99 
11 11 0	.B...E.BVC.EAAVCDEHHHGD.S..GD.S...WW S97 D97 E99 A99 H94 G98 V97 W99 
11 11 0	.B..D..BV.DEAAVCDEHHHC.ES..G..S..GWW S97 C99 D99 E98 A99 H94 G99 V97 W99 
11 11 0	.B..D..BVCDEAAVCDEHHHG.ES..G..S...WW S97 D99 E98 A99 H94 G98 V97 W99 
11 11 0	.B..D..BV.D.AAVCDEHHHC.ES..G.ES..GWW S97 C99 D99 E97 A99 H94 G99 V97 W99 
11 11 0	.B..D..BVCD.AAVCDEHHHG.ES..G.ES...WW S97 D99 E97 A99 H94 G98 V97 W99 
11 11 0	.B..DE.BVCDEAAVCDEHHHG..S..G..S..WW. S97 D99 E99 A99 H94 G98 V97 W98 
11 11 0	.B..DE.BVCDEAAVCDEHHHG..S..G..S.WW.. S97 D99 E99 A99 H94 G98 V97 W97 
11 11 0	.B..DE.BVCDEAAVCDEHHHG..S..G..SWW... S97 D99 E99 A99 H94 G98 V97 W96 
11 11 0	.BV.D..BVCDE.AACDE..HHHES..G..S..GWW S97 D99 E98 A98 H96 G99 V96 W99 
11 11 0	.BV.D..BVCD..AACDE..HHHES..G.ES..GWW S97 D99 E97 A98 H96 G99 V96 W99 
11 11 0	.BV..E.BVCDE.AACDE.HHHD.S..G..S..GWW S97 D98 E99 A98 H95 G99 V96 W99 
11 11 0	.BV..E.BVC.E.AACDE.HHHD.S..GD.S..GWW S97 D97 E99 A98 H95 G99 V96 W99 
11 11 0	.BV.D..BVCDE.AACDE.HHH.ES..G..S..GWW S97 D99 E98 A98 H95 G99 V96 W99 
11 11 0	.BV.D..BVCD..AACDE.HHH.ES..G.ES..GWW S97 D99 E97 A98 H95 G99 V96 W99 
11 11 0	.BV..E.BVCDE.AACDEHHH.D.S..G..S..GWW S97 D98 E99 A98 H94 G99 V96 W99 
11 11 0	.BV..E.BVC.E.AACDEHHH.D.S..GD.S..GWW S97 D97 E99 A98 H94 G99 V96 W99 
11 11 0	.BV.D..BVCDE.AACDEHHH..ES..G..S..GWW S97 D99 E98 A98 H94 G99 V96 W99 
11 11 0	.BV.D..BVCD..AACDEHHH..ES..G.ES..GWW S97 D99 E97 A98 H94 G99 V96 W99 
11 11 0	.BV.DE.BV.DE.AACDEHHHC..S..G..S..GWW S97 C99 D99 E99 A98 H94 G99 V96 W99 
11 11 0	.BV.DE.BVCDE.AACDEHHHG..S..G..S...WW S97 D99 E99 A98 H94 G98 V96 W99 
11 11 0	.BV....BVCDEAA.CDE.HHHDES..G..S..GWW S97 D98 E98 A99 H95 G99 V96 W99 
11 11 0	.BV....BVCD.AA.CDE.HHHDES..G.ES..GWW S97 D98 E97 A99 H95 G99 V96 W99 
11 11 0	.BV....BVC.EAA.CDE.HHHDES..GD.S..GWW S97 D97 E98 A99 H95 G99 V96 W99 
11 11 0	.BV....BVC..AA.CDE.HHHDES..GDES..GWW S97 D97 E97 A99 H95 G99 V96 W99 
11 11 0	.BV....BVCDEAA.CDEHHH.DES..G..S..GWW S97 D98 E98 A99 H94 G99 V96 W99 
11 11 0	.BV....BVCD.AA.CDEHHH.DES..G.ES..GWW S97 D98 E97 A99 H94 G99 V96 W99 
