12 0 12	VVBC....BCDEAABCDEHJ..F.HJNNFI.KK.FI 
21 9 12	VV..D...BCDEAABCFE..BCF.HJNNFIHJ.KKI B99 C99 D99 E98 H99 J99 F99 K98 
21 9 12	VV..D...BCD.AABCFE..BCFEHJNNFIHJ.KKI B99 C99 D99 E97 H99 J99 F99 K98 
21 9 12	..VVDE..BCDEAABCFIH.BCFIHJNNF..J.KK. V98 B99 C99 D99 E99 J99 F99 I98 K98 
21 9 12	.VV.D...BCD.AABCFE.JBCFEHJNNFIH..KKI V99 B99 C99 D99 E97 H99 F99 K98 
21 9 12	..VVDE..BCDEAABCFIH.BCFIHJNNF..JKK.. V98 B99 C99 D99 E99 J99 F99 I98 K99 
21 9 12	..VVD...BCD.AABCFE.JBCFEHJNNFIH.KK.I V98 B99 C99 D99 E97 H99 F99 K99 
21 9 12	...VVE..BCDEAABCDI.JBCFIHJNNF.H.KKF. V97 B99 C99 D98 E99 H99 I98 K99 
21 9 12	..VVD...BCDEAABCFEH.BCF.HJNNFI.J.KKI V98 B99 C99 D99 E98 J99 F99 K98 
21 9 12	VV..D...BCDEAABCFEH.BCFIHJNNFI.J.KK. B99 C99 D99 E98 J99 F99 I99 K98 
21 9 12	VV..DE..BCDEAABCFIH.BCFIHJNNF..J..KK B99 C99 D99 E99 J99 F99 I98 K97 
21 9 12	.VV.DE..BCDEAABCFIH.BCFIHJNNF..J.KK. V99 B99 C99 D99 E99 J99 F99 I98 K98 
21 9 12	.VVCDE..BCDEAABCFI..B.FIHJNNF.HJ.KK. V99 B99 D99 E99 H99 J99 F99 I98 K98 
21 9 12	VV..D...BCDEAABCFEH.BCFIHJNNFI.J..KK B99 C99 D99 E98 J99 F99 I99 K97 
21 9 12	VV.CD...BCDEAABCFE..B.FIHJNNFIHJ..KK B99 D99 E98 H99 J99 F99 I99 K97 
21 9 12	.VV.D...BCD.AABCFEH.BCFEHJNNFI.J.KKI V99 B99 C99 D99 E97 J99 F99 K98 
21 9 12	VV..D...BCDEAABCFE.JBCFIHJNNFIH.KK.. B99 C99 D99 E98 H99 F99 I99 K99 
21 9 12	VVB.D...BCDEAABCFE...CFIHJNNFIHJ.KK. C99 D99 E98 H99 J99 F99 I99 K98 
22 10 12	..VVDE..BCDEAABCFI.JBCFIHJNNF.H...KK V98 B99 C99 D99 E99 H99 F99 I98 K97 
22 10 12	VV..D...BCDEAABCFE..BCFIHJNNFIHJ..KK B99 C99 D99 E98 H99 J99 F99 I99 K97 
22 10 12	..VVD...BCDEAABCFE..BCF.HJNNFIHJ.KKI V98 B99 C99 D99 E98 H99 J99 F99 K98 
22 10 12	..VVDE..BCDEAABCFIH.BCFIHJNNF..J..KK V98 B99 C99 D99 E99 J99 F99 I98 K97 
22 10 12	..VVD...BCDEAABCFE.JBCFIHJNNFIH..KK. V98 B99 C99 D99 E98 H99 F99 I99 K98 
22 10 12	.VV.D...BCDEAABCFE.JBCFIHJNNFIH.KK.. V99 B99 C99 D99 E98 H99 F99 I99 K99 
22 10 12	.VVCDE..BCDEAABCFI..B.FIHJNNF.HJ..KK V99 B99 D99 E99 H99 J99 F99 I98 K97 
22 10 12	.VV.DE..BCDEAABCFI..BCFIHJNNF.HJKK.. V99 B99 C99 D99 E99 H99 J99 F99 I98 K99 
22 10 12	..VVDE..BCDEAABCFI..BCFIHJNNF.HJKK.. V98 B99 C99 D99 E99 H99 J99 F99 I98 K99 
22 10 12	..VVD...BCDEAABCFEH.BCFIHJNNFI.JKK.. V98 B99 C99 D99 E98 J99 F99 I99 K99 
22 10 12	..BVVE..BCDEAABCDI.J.CFIHJNNF.H.KKF. V97 B98 C99 D98 E99 H99 I98 K99 
22 10 12	.VV.DE..BCDEAABCFIH.BCFIHJNNF..J..KK V99 B99 C99 D99 E99 J99 F99 I98 K97 
22 10 12	.VVCD...BCDEAABCFE..B.FIHJNNFIHJ.KK. V99 B99 D99 E98 H99 J99 F99 I99 K98 
22 10 12	..VVD...BCD.AABCFE..BCFEHJNNFIHJ.KKI V98 B99 C99 D99 E97 H99 J99 F99 K98 
22 10 12	.VV.D...BCDEAABCFE.JBCFIHJNNFIH...KK V99 B99 C99 D99 E98 H99 F99 I99 K97 
22 10 12	VV..D...BCDEAABCFE..BCFIHJNNFIHJ.KK. B99 C99 D99 E98 H99 J99 F99 I99 K98 
22 10 12	VV..D...BCDEAABCFE..BCFIHJNNFIHJKK.. B99 C99 D99 E98 H99 J99 F99 I99 K99 
22 10 12	.VV.DE..BCDEAABCFI.JBCFIHJNNF.H...KK V99 B99 C99 D99 E99 H99 F99 I98 K97 
22 10 12	.VV.D...BCDEAABCFEH.BCFIHJNNFI.J.KK. V99 B99 C99 D99 E98 J99 F99 I99 K98 
22 10 12	..VVD...BCDEAABCFE..BCF.HJNNFIHJKK.I V98 B99 C99 D99 E98 H99 J99 F99 K99 
22 10 12	VV..DE..BCDEAABCFI..BCFIHJNNF.HJ..KK B99 C99 D99 E99 H99 J99 F99 I98 K97 
22 10 12	..VVD...BCDEAABCFEH.BCFIHJNNFI.J..KK V98 B99 C99 D99 E98 J99 F99 I99 K97 
22 10 12	..VVD...BCD.AABCFE..BCFEHJNNFIHJKK.I V98 B99 C99 D99 E97 H99 J99 F99 K99 
22 10 12	..VVD...BCDEAABCFE.JBCFIHJNNFIH.KK.. V98 B99 C99 D99 E98 H99 F99 I99 K99 
22 10 12	.VV..E..BCDEAABCDI..BCFIHJNNF.HJKKF. V99 B99 C99 D98 E99 H99 J99 I98 K99 
22 10 12	.VV.D...BCD.AABCFE..BCFEHJNNFIHJKK.I V99 B99 C99 D99 E97 H99 J99 F99 K99 
22 10 12	..VVD...BCDEAABCFE.JBCFIHJNNFIH...KK V98 B99 C99 D99 E98 H99 F99 I99 K97 
22 10 12	..VVD...BCDEAABCFEH.BCFIHJNNFI.J.KK. V98 B99 C99 D99 E98 J99 F99 I99 K98 
22 10 12	.VV.DE..BCDEAABCFI..BCFIHJNNF.HJ.KK. V99 B99 C99 D99 E99 H99 J99 F99 I98 K98 
22 10 12	.VV.D...BCD.AABCFE..BCFEHJNNFIHJ.KKI V99 B99 C99 D99 E97 H99 J99 F99 K98 
22 10 12	.VV.D...BCDEAABCFEH.BCFIHJNNFI.J..KK V99 B99 C99 D99 E98 J99 F99 I99 K97 
22 10 12	.VVCD...BCDEAABCFE..B.FIHJNNFIHJKK.. V99 B99 D99 E98 H99 J99 F99 I99 K99 
22 10 12	.VV.D...BCDEAABCFE.JBCFIHJNNFIH..KK. V99 B99 C99 D99 E98 H99 F99 I99 K98 
22 10 12	.VV.D...BCDEAABCFEH.BCFIHJNNFI.JKK.. V99 B99 C99 D99 E98 J99 F99 I99 K99 
22 10 12	..VV.E..BCDEAABCDI..BCFIHJNNF.HJKKF. V98 B99 C99 D98 E99 H99 J99 I98 K99 
22 10 12	.VV.D...BCDEAABCFE..BCF.HJNNFIHJKK.I V99 B99 C99 D99 E98 H99 J99 F99 K99 
22 10 12	.VVCD...BCDEAABCFE..B.FIHJNNFIHJ..KK V99 B99 D99 E98 H99 J99 F99 I99 K97 
22 10 12	...VVE..BCDEAABCDI..BCFIHJNNF.HJKKF. V97 B99 C99 D98 E99 H99 J99 I98 K99 
22 10 12	..VVDE..BCDEAABCFI..BCFIHJNNF.HJ.KK. V98 B99 C99 D99 E99 H99 J99 F99 I98 K98 
22 10 12	..BVVE..BCDEAABCDIH..CFIHJNNF..JKKF. V97 B98 C99 D98 E99 J99 I98 K99 
22 10 12	.VV.D...BCDEAABCFE..BCF.HJNNFIHJ.KKI V99 B99 C99 D99 E98 H99 J99 F99 K98 
23 11 12	..VVD...BCDEAABCFE..BCFIHJNNFIHJ..KK V98 B99 C99 D99 E98 H99 J99 F99 I99 K97 
23 11 12	.VV.DE..BCDEAABCFI..BCFIHJNNF.HJ..KK V99 B99 C99 D99 E99 H99 J99 F99 I98 K97 
23 11 12	..VVDE..BCDEAABCFI..BCFIHJNNF.HJ..KK V98 B99 C99 D99 E99 H99 J99 F99 I98 K97 
23 11 12	.VV.D...BCDEAABCFE..BCFIHJNNFIHJ..KK V99 B99 C99 D99 E98 H99 J99 F99 I99 K97 
23 11 12	.VV.D...BCDEAABCFE..BCFIHJNNFIHJKK.. V99 B99 C99 D99 E98 H99 J99 F99 I99 K99 
23 11 12	..BVVE..BCDEAABCDI...CFIHJNNF.HJKKF. V97 B98 C99 D98 E99 H99 J99 I98 K99 
23 11 12	..VVD...BCDEAABCFE..BCFIHJNNFIHJKK.. V98 B99 C99 D99 E98 H99 J99 F99 I99 K99 
23 11 12	..VVD...BCDEAABCFE..BCFIHJNNFIHJ.KK. V98 B99 C99 D99 E98 H99 J99 F99 I99 K98 
23 11 12	.VV.D...BCDEAABCFE..BCFIHJNNFIHJ.KK. V99 B99 C99 D99 E98 H99 J99 F99 I99 K98 
